Source,Site,Core,Habitat_type,Latitude,Longitude,accuracy_flag,Country,Year_collected,U_depth_m,L_depth_m,Method,OC_perc,BD_reported_g_cm3,SOM_perc,Conv_factor
"Mazarrasa et al., in prep",Western Scheldt,WS2b_2,Saltmarsh,51.397494°, 4.162875°,direct from dataset,The Netherlands,2019,0.02,0.05,CHN,,1.660031847,NA,NA
"Mazarrasa et al., in prep",Western Scheldt,WS2b_2,Saltmarsh,51.397494°, 4.162875°,direct from dataset,The Netherlands,2019,0.05,0.07,CHN,,1.541699841,NA,NA
"Mazarrasa et al., in prep",Western Scheldt,WS2b_2,Saltmarsh,51.397494°, 4.162875°,direct from dataset,The Netherlands,2019,0.07,0.09,CHN,,1.631269904,NA,NA
"Mazarrasa et al., in prep",Western Scheldt,WS2b_2,Saltmarsh,51.397494°, 4.162875°,direct from dataset,The Netherlands,2019,0.09,0.12,CHN,0.1,1.519008758,NA,NA
"Mazarrasa et al., in prep",Western Scheldt,WS2b_2,Saltmarsh,51.397494°, 4.162875°,direct from dataset,The Netherlands,2019,0.12,0.14,CHN,,1.412221338,NA,NA
"Mazarrasa et al., in prep",Western Scheldt,WS2b_2,Saltmarsh,51.397494°, 4.162875°,direct from dataset,The Netherlands,2019,0.14,0.16,CHN,,1.231588376,NA,NA
"Mazarrasa et al., in prep",Western Scheldt,WS2b_2,Saltmarsh,51.397494°, 4.162875°,direct from dataset,The Netherlands,2019,0.16,0.19,CHN,,1.502289013,NA,NA
"Mazarrasa et al., in prep",Western Scheldt,WS2b_2,Saltmarsh,51.397494°, 4.162875°,direct from dataset,The Netherlands,2019,0.19,0.21,CHN,0.1,1.573746019,NA,NA
"Mazarrasa et al., in prep",Western Scheldt,WS2b_3,Saltmarsh,51.397494°, 4.162875°,direct from dataset,The Netherlands,2019,0.00,0.02,CHN,0.2,1.131269904,NA,NA
"Mazarrasa et al., in prep",Western Scheldt,WS2b_3,Saltmarsh,51.397494°, 4.162875°,direct from dataset,The Netherlands,2019,0.02,0.05,CHN,,1.610867834,NA,NA
"Mazarrasa et al., in prep",Western Scheldt,WS2b_3,Saltmarsh,51.397494°, 4.162875°,direct from dataset,The Netherlands,2019,0.05,0.07,CHN,,1.637639331,NA,NA
"Mazarrasa et al., in prep",Western Scheldt,WS2b_3,Saltmarsh,51.397494°, 4.162875°,direct from dataset,The Netherlands,2019,0.07,0.09,CHN,,1.776871019,NA,NA
"Mazarrasa et al., in prep",Western Scheldt,WS2b_3,Saltmarsh,51.397494°, 4.162875°,direct from dataset,The Netherlands,2019,0.09,0.12,CHN,0.1,1.969745223,NA,NA
"Mazarrasa et al., in prep",Western Scheldt,WS2b_3,Saltmarsh,51.397494°, 4.162875°,direct from dataset,The Netherlands,2019,0.12,0.14,CHN,,1.631867038,NA,NA
"Mazarrasa et al., in prep",Western Scheldt,WS2b_3,Saltmarsh,51.397494°, 4.162875°,direct from dataset,The Netherlands,2019,0.14,0.16,CHN,,1.417496019,NA,NA
"Mazarrasa et al., in prep",Western Scheldt,WS2b_3,Saltmarsh,51.397494°, 4.162875°,direct from dataset,The Netherlands,2019,0.16,0.19,CHN,,1.469048567,NA,NA
"Mazarrasa et al., in prep",Western Scheldt,WS2b_3,Saltmarsh,51.397494°, 4.162875°,direct from dataset,The Netherlands,2019,0.19,0.21,CHN,0.4,1.387340764,NA,NA
"Mazarrasa et al., in prep",Western Scheldt,WS3a_1,Saltmarsh,51.387486°, 3.825075°,direct from dataset,The Netherlands,2019,0.00,0.02,CHN,2.2,0.558396619,NA,NA
"Mazarrasa et al., in prep",Western Scheldt,WS3a_1,Saltmarsh,51.387486°, 3.825075°,direct from dataset,The Netherlands,2019,0.02,0.05,CHN,,0.956026458,NA,NA
"Mazarrasa et al., in prep",Western Scheldt,WS3a_1,Saltmarsh,51.387486°, 3.825075°,direct from dataset,The Netherlands,2019,0.05,0.07,CHN,,0.81577658,NA,NA
"Mazarrasa et al., in prep",Western Scheldt,WS3a_1,Saltmarsh,51.387486°, 3.825075°,direct from dataset,The Netherlands,2019,0.07,0.09,CHN,4.1,0.778723665,NA,NA
"Mazarrasa et al., in prep",Western Scheldt,WS3a_1,Saltmarsh,51.387486°, 3.825075°,direct from dataset,The Netherlands,2019,0.09,0.12,CHN,,1.088467663,NA,NA
"Mazarrasa et al., in prep",Western Scheldt,WS3a_1,Saltmarsh,51.387486°, 3.825075°,direct from dataset,The Netherlands,2019,0.12,0.14,CHN,,1.03916585,NA,NA
"Mazarrasa et al., in prep",Western Scheldt,WS3a_1,Saltmarsh,51.387486°, 3.825075°,direct from dataset,The Netherlands,2019,0.14,0.16,CHN,3.2,1.09566389,NA,NA
"Mazarrasa et al., in prep",Western Scheldt,WS3a_1,Saltmarsh,51.387486°, 3.825075°,direct from dataset,The Netherlands,2019,0.16,0.18,CHN,,0.817154581,NA,NA
"Mazarrasa et al., in prep",Western Scheldt,WS3a_1,Saltmarsh,51.387486°, 3.825075°,direct from dataset,The Netherlands,2019,0.18,0.21,CHN,,1.231320431,NA,NA
"Mazarrasa et al., in prep",Western Scheldt,WS3a_1,Saltmarsh,51.387486°, 3.825075°,direct from dataset,The Netherlands,2019,0.21,0.23,CHN,3.6,0.95128001,NA,NA
"Mazarrasa et al., in prep",Western Scheldt,WS3a_1,Saltmarsh,51.387486°, 3.825075°,direct from dataset,The Netherlands,2019,0.23,0.25,CHN,,0.916523763,NA,NA
"Mazarrasa et al., in prep",Western Scheldt,WS3a_1,Saltmarsh,51.387486°, 3.825075°,direct from dataset,The Netherlands,2019,0.25,0.28,CHN,,1.089233219,NA,NA
"Mazarrasa et al., in prep",Western Scheldt,WS3a_1,Saltmarsh,51.387486°, 3.825075°,direct from dataset,The Netherlands,2019,0.28,0.30,CHN,3.1,0.745804753,NA,NA
"Mazarrasa et al., in prep",Western Scheldt,WS3a_2,Saltmarsh,51.387486°, 3.825075°,direct from dataset,The Netherlands,2019,0.00,0.03,CHN,2.1,0.659235669,NA,NA
"Mazarrasa et al., in prep",Western Scheldt,WS3a_2,Saltmarsh,51.387486°, 3.825075°,direct from dataset,The Netherlands,2019,0.03,0.06,CHN,,0.948646497,NA,NA
"Mazarrasa et al., in prep",Western Scheldt,WS3a_2,Saltmarsh,51.387486°, 3.825075°,direct from dataset,The Netherlands,2019,0.06,0.09,CHN,,1.024382962,NA,NA
"Mazarrasa et al., in prep",Western Scheldt,WS3a_2,Saltmarsh,51.387486°, 3.825075°,direct from dataset,The Netherlands,2019,0.09,0.13,CHN,,0.813395701,NA,NA
"Mazarrasa et al., in prep",Western Scheldt,WS3a_2,Saltmarsh,51.387486°, 3.825075°,direct from dataset,The Netherlands,2019,0.13,0.16,CHN,3.0,0.762440287,NA,NA
"Mazarrasa et al., in prep",Western Scheldt,WS3a_2,Saltmarsh,51.387486°, 3.825075°,direct from dataset,The Netherlands,2019,0.16,0.19,CHN,,0.731588376,NA,NA
"Mazarrasa et al., in prep",Western Scheldt,WS3a_2,Saltmarsh,51.387486°, 3.825075°,direct from dataset,The Netherlands,2019,0.19,0.22,CHN,2.4,0.935708599,NA,NA
"Mazarrasa et al., in prep",Western Scheldt,WS3a_3,Saltmarsh,51.387486°, 3.825075°,direct from dataset,The Netherlands,2019,0.00,0.03,CHN,4.7,0.583200637,NA,NA
"Mazarrasa et al., in prep",Western Scheldt,WS3a_3,Saltmarsh,51.387486°, 3.825075°,direct from dataset,The Netherlands,2019,0.03,0.06,CHN,,0.989649682,NA,NA
"Mazarrasa et al., in prep",Western Scheldt,WS3a_3,Saltmarsh,51.387486°, 3.825075°,direct from dataset,The Netherlands,2019,0.06,0.09,CHN,,0.850915605,NA,NA
"Mazarrasa et al., in prep",Western Scheldt,WS3a_3,Saltmarsh,51.387486°, 3.825075°,direct from dataset,The Netherlands,2019,0.09,0.13,CHN,,0.859275478,NA,NA
"Mazarrasa et al., in prep",Western Scheldt,WS3a_3,Saltmarsh,51.387486°, 3.825075°,direct from dataset,The Netherlands,2019,0.13,0.16,CHN,3.8,0.889729299,NA,NA
"Mazarrasa et al., in prep",Western Scheldt,WS3a_3,Saltmarsh,51.387486°, 3.825075°,direct from dataset,The Netherlands,2019,0.16,0.19,CHN,,0.906946656,NA,NA
"Mazarrasa et al., in prep",Western Scheldt,WS3a_3,Saltmarsh,51.387486°, 3.825075°,direct from dataset,The Netherlands,2019,0.19,0.22,CHN,2.6,1.081309713,NA,NA
"Mazarrasa et al., in prep",Western Scheldt,WS3b_1,Saltmarsh,51.387206°, 3.824794°,direct from dataset,The Netherlands,2019,0.00,0.01,CHN,1.0,1.571656051,NA,NA
"Mazarrasa et al., in prep",Western Scheldt,WS3b_1,Saltmarsh,51.387206°, 3.824794°,direct from dataset,The Netherlands,2019,0.01,0.03,CHN,,1.602109873,NA,NA
"Mazarrasa et al., in prep",Western Scheldt,WS3b_1,Saltmarsh,51.387206°, 3.824794°,direct from dataset,The Netherlands,2019,0.03,0.04,CHN,,1.751393312,NA,NA
"Mazarrasa et al., in prep",Western Scheldt,WS3b_1,Saltmarsh,51.387206°, 3.824794°,direct from dataset,The Netherlands,2019,0.04,0.05,CHN,1.2,2.018312102,NA,NA
"Mazarrasa et al., in prep",Western Scheldt,WS3b_1,Saltmarsh,51.387206°, 3.824794°,direct from dataset,The Netherlands,2019,0.05,0.07,CHN,,1.472929936,NA,NA
"Mazarrasa et al., in prep",Western Scheldt,WS3b_1,Saltmarsh,51.387206°, 3.824794°,direct from dataset,The Netherlands,2019,0.07,0.08,CHN,,1.855493631,NA,NA
"Mazarrasa et al., in prep",Western Scheldt,WS3b_1,Saltmarsh,51.387206°, 3.824794°,direct from dataset,The Netherlands,2019,0.08,0.09,CHN,1.5,1.799363057,NA,NA
"Mazarrasa et al., in prep",Western Scheldt,WS3b_1,Saltmarsh,51.387206°, 3.824794°,direct from dataset,The Netherlands,2019,0.09,0.11,CHN,,1.25218949,NA,NA
"Mazarrasa et al., in prep",Western Scheldt,WS3b_1,Saltmarsh,51.387206°, 3.824794°,direct from dataset,The Netherlands,2019,0.11,0.12,CHN,,1.666202229,NA,NA
"Mazarrasa et al., in prep",Western Scheldt,WS3b_1,Saltmarsh,51.387206°, 3.824794°,direct from dataset,The Netherlands,2019,0.12,0.14,CHN,1.6,1.368232484,NA,NA
"Mazarrasa et al., in prep",Western Scheldt,WS3b_1,Saltmarsh,51.387206°, 3.824794°,direct from dataset,The Netherlands,2019,0.14,0.15,CHN,,1.412420382,NA,NA
"Mazarrasa et al., in prep",Western Scheldt,WS3b_1,Saltmarsh,51.387206°, 3.824794°,direct from dataset,The Netherlands,2019,0.15,0.16,CHN,,1.433917197,NA,NA
"Mazarrasa et al., in prep",Western Scheldt,WS3b_1,Saltmarsh,51.387206°, 3.824794°,direct from dataset,The Netherlands,2019,0.16,0.18,CHN,2.2,0.896496815,NA,NA
"Mazarrasa et al., in prep",Western Scheldt,WS3b_1,Saltmarsh,51.387206°, 3.824794°,direct from dataset,The Netherlands,2019,0.18,0.19,CHN,,0.999004777,NA,NA
"Mazarrasa et al., in prep",Western Scheldt,WS3b_1,Saltmarsh,51.387206°, 3.824794°,direct from dataset,The Netherlands,2019,0.19,0.20,CHN,,1.258558917,NA,NA
"Mazarrasa et al., in prep",Western Scheldt,WS3b_1,Saltmarsh,51.387206°, 3.824794°,direct from dataset,The Netherlands,2019,0.20,0.22,CHN,1.7,1.121417197,NA,NA
"Mazarrasa et al., in prep",Western Scheldt,WS3b_1,Saltmarsh,51.387206°, 3.824794°,direct from dataset,The Netherlands,2019,0.22,0.23,CHN,,1.082006369,NA,NA
"Mazarrasa et al., in prep",Western Scheldt,WS3b_2,Saltmarsh,51.387206°, 3.824794°,direct from dataset,The Netherlands,2019,0.00,0.02,CHN,0.8,1.01691879,NA,NA
"Mazarrasa et al., in prep",Western Scheldt,WS3b_2,Saltmarsh,51.387206°, 3.824794°,direct from dataset,The Netherlands,2019,0.02,0.05,CHN,,1.286425159,NA,NA
"Mazarrasa et al., in prep",Western Scheldt,WS3b_2,Saltmarsh,51.387206°, 3.824794°,direct from dataset,The Netherlands,2019,0.05,0.07,CHN,,1.273686306,NA,NA
"Mazarrasa et al., in prep",Western Scheldt,WS3b_2,Saltmarsh,51.387206°, 3.824794°,direct from dataset,The Netherlands,2019,0.07,0.10,CHN,,1.229199841,NA,NA
"Mazarrasa et al., in prep",Western Scheldt,WS3b_2,Saltmarsh,51.387206°, 3.824794°,direct from dataset,The Netherlands,2019,0.10,0.12,CHN,1.0,1.135947452,NA,NA
"Mazarrasa et al., in prep",Western Scheldt,WS3b_2,Saltmarsh,51.387206°, 3.824794°,direct from dataset,The Netherlands,2019,0.12,0.15,CHN,,1.170680732,NA,NA
"Mazarrasa et al., in prep",Western Scheldt,WS3b_2,Saltmarsh,51.387206°, 3.824794°,direct from dataset,The Netherlands,2019,0.15,0.17,CHN,,1.055533439,NA,NA
"Mazarrasa et al., in prep",Western Scheldt,WS3b_2,Saltmarsh,51.387206°, 3.824794°,direct from dataset,The Netherlands,2019,0.17,0.20,CHN,,1.150378185,NA,NA
"Mazarrasa et al., in prep",Western Scheldt,WS3b_2,Saltmarsh,51.387206°, 3.824794°,direct from dataset,The Netherlands,2019,0.20,0.22,CHN,0.6,1.217854299,NA,NA
"Mazarrasa et al., in prep",Western Scheldt,WS3b_3,Saltmarsh,51.387206°, 3.824794°,direct from dataset,The Netherlands,2019,0.00,0.02,CHN,1.2,1.141321656,NA,NA
"Mazarrasa et al., in prep",Western Scheldt,WS3b_3,Saltmarsh,51.387206°, 3.824794°,direct from dataset,The Netherlands,2019,0.02,0.05,CHN,,1.144605892,NA,NA
"Mazarrasa et al., in prep",Western Scheldt,WS3b_3,Saltmarsh,51.387206°, 3.824794°,direct from dataset,The Netherlands,2019,0.05,0.07,CHN,,1.305931529,NA,NA
"Mazarrasa et al., in prep",Western Scheldt,WS3b_3,Saltmarsh,51.387206°, 3.824794°,direct from dataset,The Netherlands,2019,0.07,0.10,CHN,,1.431230096,NA,NA
"Mazarrasa et al., in prep",Western Scheldt,WS3b_3,Saltmarsh,51.387206°, 3.824794°,direct from dataset,The Netherlands,2019,0.10,0.12,CHN,1.4,0.811803344,NA,NA
"Mazarrasa et al., in prep",Western Scheldt,WS3b_3,Saltmarsh,51.387206°, 3.824794°,direct from dataset,The Netherlands,2019,0.12,0.15,CHN,,1.180035828,NA,NA
"Mazarrasa et al., in prep",Western Scheldt,WS3b_3,Saltmarsh,51.387206°, 3.824794°,direct from dataset,The Netherlands,2019,0.15,0.17,CHN,,1.144307325,NA,NA
"Mazarrasa et al., in prep",Western Scheldt,WS3b_3,Saltmarsh,51.387206°, 3.824794°,direct from dataset,The Netherlands,2019,0.17,0.20,CHN,,1.247213376,NA,NA
"Mazarrasa et al., in prep",Western Scheldt,WS3b_3,Saltmarsh,51.387206°, 3.824794°,direct from dataset,The Netherlands,2019,0.20,0.22,CHN,0.5,0.656349522,NA,NA
"Mazarrasa et al., in prep",Western Scheldt,WS4a_1,Saltmarsh,51.349617° ,3.719358°,direct from dataset,The Netherlands,2019,0.00,0.02,CHN,1.1,1.02866242,NA,NA
"Mazarrasa et al., in prep",Western Scheldt,WS4a_1,Saltmarsh,51.349617° ,3.719358°,direct from dataset,The Netherlands,2019,0.02,0.03,CHN,,0.676552548,NA,NA
"Mazarrasa et al., in prep",Western Scheldt,WS4a_1,Saltmarsh,51.349617° ,3.719358°,direct from dataset,The Netherlands,2019,0.03,0.05,CHN,,0.76910828,NA,NA
"Mazarrasa et al., in prep",Western Scheldt,WS4a_1,Saltmarsh,51.349617° ,3.719358°,direct from dataset,The Netherlands,2019,0.05,0.06,CHN,4.0,0.869625796,NA,NA
"Mazarrasa et al., in prep",Western Scheldt,WS4a_1,Saltmarsh,51.349617° ,3.719358°,direct from dataset,The Netherlands,2019,0.06,0.08,CHN,,0.74741242,NA,NA
"Mazarrasa et al., in prep",Western Scheldt,WS4a_1,Saltmarsh,51.349617° ,3.719358°,direct from dataset,The Netherlands,2019,0.08,0.09,CHN,,0.840963376,NA,NA
"Mazarrasa et al., in prep",Western Scheldt,WS4a_1,Saltmarsh,51.349617° ,3.719358°,direct from dataset,The Netherlands,2019,0.09,0.11,CHN,2.6,0.951632166,NA,NA
"Mazarrasa et al., in prep",Western Scheldt,WS4a_1,Saltmarsh,51.349617° ,3.719358°,direct from dataset,The Netherlands,2019,0.11,0.13,CHN,,1.111664013,NA,NA
"Mazarrasa et al., in prep",Western Scheldt,WS4a_1,Saltmarsh,51.349617° ,3.719358°,direct from dataset,The Netherlands,2019,0.13,0.14,CHN,,1.110867834,NA,NA
"Mazarrasa et al., in prep",Western Scheldt,WS4a_1,Saltmarsh,51.349617° ,3.719358°,direct from dataset,The Netherlands,2019,0.14,0.16,CHN,1.9,1.312699045,NA,NA
"Mazarrasa et al., in prep",Western Scheldt,WS4a_1,Saltmarsh,51.349617° ,3.719358°,direct from dataset,The Netherlands,2019,0.16,0.17,CHN,,1.315684713,NA,NA
"Mazarrasa et al., in prep",Western Scheldt,WS4a_1,Saltmarsh,51.349617° ,3.719358°,direct from dataset,The Netherlands,2019,0.17,0.19,CHN,,1.190883758,NA,NA
"Mazarrasa et al., in prep",Western Scheldt,WS4a_1,Saltmarsh,51.349617° ,3.719358°,direct from dataset,The Netherlands,2019,0.19,0.20,CHN,1.5,1.413216561,NA,NA
"Mazarrasa et al., in prep",Western Scheldt,WS4a_1,Saltmarsh,51.349617° ,3.719358°,direct from dataset,The Netherlands,2019,0.20,0.22,CHN,1.8,1.115843949,NA,NA
"Mazarrasa et al., in prep",Western Scheldt,WS4a_2,Saltmarsh,51.349617° ,3.719358°,direct from dataset,The Netherlands,2019,0.00,0.03,CHN,2.7,0.616839172,NA,NA
"Mazarrasa et al., in prep",Western Scheldt,WS4a_2,Saltmarsh,51.349617° ,3.719358°,direct from dataset,The Netherlands,2019,0.03,0.06,CHN,,0.685410032,NA,NA
"Mazarrasa et al., in prep",Western Scheldt,WS4a_2,Saltmarsh,51.349617° ,3.719358°,direct from dataset,The Netherlands,2019,0.06,0.09,CHN,,0.656449045,NA,NA
"Mazarrasa et al., in prep",Western Scheldt,WS4a_2,Saltmarsh,51.349617° ,3.719358°,direct from dataset,The Netherlands,2019,0.09,0.11,CHN,,0.897292994,NA,NA
"Mazarrasa et al., in prep",Western Scheldt,WS4a_2,Saltmarsh,51.349617° ,3.719358°,direct from dataset,The Netherlands,2019,0.11,0.14,CHN,1.9,1.02647293,NA,NA
"Mazarrasa et al., in prep",Western Scheldt,WS4a_2,Saltmarsh,51.349617° ,3.719358°,direct from dataset,The Netherlands,2019,0.14,0.17,CHN,,0.936604299,NA,NA
"Mazarrasa et al., in prep",Western Scheldt,WS4a_2,Saltmarsh,51.349617° ,3.719358°,direct from dataset,The Netherlands,2019,0.17,0.20,CHN,1.4,0.889629777,NA,NA
"Mazarrasa et al., in prep",Western Scheldt,WS4a_3,Saltmarsh,51.349617° ,3.719358°,direct from dataset,The Netherlands,2019,0.00,0.03,CHN,2.0,0.743630573,NA,NA
"Mazarrasa et al., in prep",Western Scheldt,WS4a_3,Saltmarsh,51.349617° ,3.719358°,direct from dataset,The Netherlands,2019,0.03,0.06,CHN,,0.78602707,NA,NA
"Mazarrasa et al., in prep",Western Scheldt,WS4a_3,Saltmarsh,51.349617° ,3.719358°,direct from dataset,The Netherlands,2019,0.06,0.09,CHN,,0.877388535,NA,NA
"Mazarrasa et al., in prep",Western Scheldt,WS4a_3,Saltmarsh,51.349617° ,3.719358°,direct from dataset,The Netherlands,2019,0.09,0.11,CHN,,0.823845541,NA,NA
"Mazarrasa et al., in prep",Western Scheldt,WS4a_3,Saltmarsh,51.349617° ,3.719358°,direct from dataset,The Netherlands,2019,0.11,0.14,CHN,2.0,1.000497611,NA,NA
"Mazarrasa et al., in prep",Western Scheldt,WS4a_3,Saltmarsh,51.349617° ,3.719358°,direct from dataset,The Netherlands,2019,0.14,0.17,CHN,,0.842754777,NA,NA
"Mazarrasa et al., in prep",Western Scheldt,WS4a_3,Saltmarsh,51.349617° ,3.719358°,direct from dataset,The Netherlands,2019,0.17,0.20,CHN,2.1,0.908339968,NA,NA
"Mazarrasa et al., in prep",Western Scheldt,WS4b_1,Saltmarsh,51.351169° , 3.720053°,direct from dataset,The Netherlands,2019,0.00,0.01,CHN,0.0,0.993232484,NA,NA
"Mazarrasa et al., in prep",Western Scheldt,WS4b_1,Saltmarsh,51.351169° , 3.720053°,direct from dataset,The Netherlands,2019,0.01,0.03,CHN,,1.50258758,NA,NA
"Mazarrasa et al., in prep",Western Scheldt,WS4b_1,Saltmarsh,51.351169° , 3.720053°,direct from dataset,The Netherlands,2019,0.03,0.04,CHN,,1.85589172,NA,NA
"Mazarrasa et al., in prep",Western Scheldt,WS4b_1,Saltmarsh,51.351169° , 3.720053°,direct from dataset,The Netherlands,2019,0.04,0.05,CHN,1.8,1.168988854,NA,NA
"Mazarrasa et al., in prep",Western Scheldt,WS4b_1,Saltmarsh,51.351169° , 3.720053°,direct from dataset,The Netherlands,2019,0.05,0.07,CHN,,1.620421975,NA,NA
"Mazarrasa et al., in prep",Western Scheldt,WS4b_1,Saltmarsh,51.351169° , 3.720053°,direct from dataset,The Netherlands,2019,0.07,0.08,CHN,,1.387340764,NA,NA
"Mazarrasa et al., in prep",Western Scheldt,WS4b_1,Saltmarsh,51.351169° , 3.720053°,direct from dataset,The Netherlands,2019,0.08,0.09,CHN,1.1,1.393113057,NA,NA
"Mazarrasa et al., in prep",Western Scheldt,WS4b_1,Saltmarsh,51.351169° , 3.720053°,direct from dataset,The Netherlands,2019,0.09,0.11,CHN,,1.866441083,NA,NA
"Mazarrasa et al., in prep",Western Scheldt,WS4b_1,Saltmarsh,51.351169° , 3.720053°,direct from dataset,The Netherlands,2019,0.11,0.12,CHN,,1.536823248,NA,NA
"Mazarrasa et al., in prep",Western Scheldt,WS4b_1,Saltmarsh,51.351169° , 3.720053°,direct from dataset,The Netherlands,2019,0.12,0.14,CHN,1.5,1.825835987,NA,NA
"Mazarrasa et al., in prep",Western Scheldt,WS4b_1,Saltmarsh,51.351169° , 3.720053°,direct from dataset,The Netherlands,2019,0.14,0.15,CHN,,1.576234076,NA,NA
"Mazarrasa et al., in prep",Western Scheldt,WS4b_1,Saltmarsh,51.351169° , 3.720053°,direct from dataset,The Netherlands,2019,0.15,0.16,CHN,,1.443670382,NA,NA
"Mazarrasa et al., in prep",Western Scheldt,WS4b_1,Saltmarsh,51.351169° , 3.720053°,direct from dataset,The Netherlands,2019,0.16,0.18,CHN,1.3,1.620621019,NA,NA
"Mazarrasa et al., in prep",Western Scheldt,WS4b_1,Saltmarsh,51.351169° , 3.720053°,direct from dataset,The Netherlands,2019,0.18,0.19,CHN,,1.455015924,NA,NA
"Mazarrasa et al., in prep",Western Scheldt,WS4b_1,Saltmarsh,51.351169° , 3.720053°,direct from dataset,The Netherlands,2019,0.19,0.20,CHN,,1.46656051,NA,NA
"Mazarrasa et al., in prep",Western Scheldt,WS4b_1,Saltmarsh,51.351169° , 3.720053°,direct from dataset,The Netherlands,2019,0.20,0.22,CHN,1.8,1.402667197,NA,NA
"Mazarrasa et al., in prep",Western Scheldt,WS4b_1,Saltmarsh,51.351169° , 3.720053°,direct from dataset,The Netherlands,2019,0.22,0.23,CHN,,1.977507962,NA,NA
"Mazarrasa et al., in prep",Western Scheldt,WS4b_1,Saltmarsh,51.351169° , 3.720053°,direct from dataset,The Netherlands,2019,0.23,0.24,CHN,,1.566679936,NA,NA
"Mazarrasa et al., in prep",Western Scheldt,WS4b_1,Saltmarsh,51.351169° , 3.720053°,direct from dataset,The Netherlands,2019,0.24,0.26,CHN,1.3,1.832404459,NA,NA
"Mazarrasa et al., in prep",Western Scheldt,WS4b_1,Saltmarsh,51.351169° , 3.720053°,direct from dataset,The Netherlands,2019,0.26,0.27,CHN,1.6,1.493033439,NA,NA
"Mazarrasa et al., in prep",Western Scheldt,WS4b_2,Saltmarsh,51.351169° , 3.720053°,direct from dataset,The Netherlands,2019,0.00,0.03,CHN,0.0,1.03473328,NA,NA
"Mazarrasa et al., in prep",Western Scheldt,WS4b_2,Saltmarsh,51.351169° , 3.720053°,direct from dataset,The Netherlands,2019,0.03,0.05,CHN,,1.098427548,NA,NA
"Mazarrasa et al., in prep",Western Scheldt,WS4b_2,Saltmarsh,51.351169° , 3.720053°,direct from dataset,The Netherlands,2019,0.05,0.08,CHN,,1.043491242,NA,NA
"Mazarrasa et al., in prep",Western Scheldt,WS4b_2,Saltmarsh,51.351169° , 3.720053°,direct from dataset,The Netherlands,2019,0.08,0.10,CHN,,1.131468949,NA,NA
"Mazarrasa et al., in prep",Western Scheldt,WS4b_2,Saltmarsh,51.351169° , 3.720053°,direct from dataset,The Netherlands,2019,0.10,0.13,CHN,1.3,1.035628981,NA,NA
"Mazarrasa et al., in prep",Western Scheldt,WS4b_2,Saltmarsh,51.351169° , 3.720053°,direct from dataset,The Netherlands,2019,0.13,0.15,CHN,,1.099024682,NA,NA
"Mazarrasa et al., in prep",Western Scheldt,WS4b_2,Saltmarsh,51.351169° , 3.720053°,direct from dataset,The Netherlands,2019,0.15,0.18,CHN,,1.074940287,NA,NA
