study_id,site_id,core_id,method_id,depth_min,depth_max,dry_bulk_density,fraction_carbon
Cifuentes_et_al_2024_ElSalvador,El_Espino,El_Espino_6_5,single set of methods,100,200,0.61767571329158,0.011000000000000001
Cifuentes_et_al_2024_ElSalvador,El_Espino,El_Espino_6_6,single set of methods,0,15,0.390118302018093,0.0626
Cifuentes_et_al_2024_ElSalvador,El_Espino,El_Espino_6_6,single set of methods,15,30,0.58785664578984,0.063
Cifuentes_et_al_2024_ElSalvador,El_Espino,El_Espino_6_6,single set of methods,30,50,0.398799582463466,0.0678
Cifuentes_et_al_2024_ElSalvador,El_Espino,El_Espino_6_6,single set of methods,50,100,0.60929018789144,0.0674
Cifuentes_et_al_2024_ElSalvador,El_Espino,El_Espino_6_6,single set of methods,100,200,1.01005567153793,0.026699999999999998
Cifuentes_et_al_2024_ElSalvador,El_Llorón,El_Llorón_7_1,single set of methods,0,15,0.459098816979819,0.053
Cifuentes_et_al_2024_ElSalvador,El_Llorón,El_Llorón_7_1,single set of methods,15,30,0.62847947112039,0.0495
Cifuentes_et_al_2024_ElSalvador,El_Llorón,El_Llorón_7_1,single set of methods,30,50,0.650278357689631,0.048799999999999996
Cifuentes_et_al_2024_ElSalvador,El_Llorón,El_Llorón_7_1,single set of methods,50,100,0.953322894919972,0.0721
Cifuentes_et_al_2024_ElSalvador,El_Llorón,El_Llorón_7_1,single set of methods,100,200,1.71743215031315,0.0335
Cifuentes_et_al_2024_ElSalvador,El_Llorón,El_Llorón_7_2,single set of methods,0,15,0.574843423799583,0.057
Cifuentes_et_al_2024_ElSalvador,El_Llorón,El_Llorón_7_2,single set of methods,15,30,0.501096033402923,0.0499
Cifuentes_et_al_2024_ElSalvador,El_Llorón,El_Llorón_7_2,single set of methods,30,50,0.627018093249826,0.0426
Cifuentes_et_al_2024_ElSalvador,El_Llorón,El_Llorón_7_2,single set of methods,50,100,0.783542101600557,0.0296
Cifuentes_et_al_2024_ElSalvador,El_Llorón,El_Llorón_7_2,single set of methods,100,200,0.732846207376479,0.037200000000000004
Cifuentes_et_al_2024_ElSalvador,El_Llorón,El_Llorón_7_3,single set of methods,0,15,0.604297146833681,0.046
Cifuentes_et_al_2024_ElSalvador,El_Llorón,El_Llorón_7_3,single set of methods,15,30,0.459324982602644,0.0592
Cifuentes_et_al_2024_ElSalvador,El_Llorón,El_Llorón_7_3,single set of methods,30,50,0.652366040361865,0.0472
Cifuentes_et_al_2024_ElSalvador,El_Llorón,El_Llorón_7_3,single set of methods,50,100,0.91276965901183,0.0385
Cifuentes_et_al_2024_ElSalvador,El_Llorón,El_Llorón_7_3,single set of methods,100,200,0.797094641614475,0.037200000000000004
Cifuentes_et_al_2024_ElSalvador,El_Llorón,El_Llorón_7_4,single set of methods,0,15,1.07299930410578,0.0344
Cifuentes_et_al_2024_ElSalvador,El_Llorón,El_Llorón_7_4,single set of methods,15,30,0.888830897703549,0.0437
Cifuentes_et_al_2024_ElSalvador,El_Llorón,El_Llorón_7_4,single set of methods,30,50,0.614526791927627,0.0629
Cifuentes_et_al_2024_ElSalvador,El_Llorón,El_Llorón_7_4,single set of methods,50,100,0.836934585942937,0.0536
Cifuentes_et_al_2024_ElSalvador,El_Llorón,El_Llorón_7_4,single set of methods,100,200,0.882550452331246,0.0323
Cifuentes_et_al_2024_ElSalvador,El_Llorón,El_Llorón_7_5,single set of methods,0,15,0.455845511482255,0.0802
Cifuentes_et_al_2024_ElSalvador,El_Llorón,El_Llorón_7_5,single set of methods,15,30,0.442640918580376,0.0693
Cifuentes_et_al_2024_ElSalvador,El_Llorón,El_Llorón_7_5,single set of methods,30,50,0.538743910925539,0.0678
Cifuentes_et_al_2024_ElSalvador,El_Llorón,El_Llorón_7_5,single set of methods,50,100,0.607045929018789,0.038900000000000004
Cifuentes_et_al_2024_ElSalvador,El_Llorón,El_Llorón_7_5,single set of methods,100,200,0.851391788448156,0.035
Cifuentes_et_al_2024_ElSalvador,El_Llorón,El_Llorón_7_6,single set of methods,0,15,0.475347947112039,0.11470000000000001
Cifuentes_et_al_2024_ElSalvador,El_Llorón,El_Llorón_7_6,single set of methods,15,30,0.364631176061239,0.0911
Cifuentes_et_al_2024_ElSalvador,El_Llorón,El_Llorón_7_6,single set of methods,30,50,0.447738343771747,0.0788
Cifuentes_et_al_2024_ElSalvador,El_Llorón,El_Llorón_7_6,single set of methods,50,100,0.403096729297147,0.0639
Cifuentes_et_al_2024_ElSalvador,El_Llorón,El_Llorón_7_6,single set of methods,100,200,0.478549060542797,0.0783
Cifuentes_et_al_2024_ElSalvador,San_Sebastián,San_Sebastián_8_1,single set of methods,0,15,0.536986778009743,0.07690000000000001
Cifuentes_et_al_2024_ElSalvador,San_Sebastián,San_Sebastián_8_1,single set of methods,15,30,0.482741823242867,0.0645
Cifuentes_et_al_2024_ElSalvador,San_Sebastián,San_Sebastián_8_1,single set of methods,30,50,0.596590118302018,0.0353
Cifuentes_et_al_2024_ElSalvador,San_Sebastián,San_Sebastián_8_1,single set of methods,50,100,1.68312456506611,0.0079
Cifuentes_et_al_2024_ElSalvador,San_Sebastián,San_Sebastián_8_1,single set of methods,100,200,0.887125956854558,0.0436
Cifuentes_et_al_2024_ElSalvador,San_Sebastián,San_Sebastián_8_2,single set of methods,0,15,1.11334377174669,0.0322
Cifuentes_et_al_2024_ElSalvador,San_Sebastián,San_Sebastián_8_2,single set of methods,15,30,0.373434237995825,0.0727
Cifuentes_et_al_2024_ElSalvador,San_Sebastián,San_Sebastián_8_2,single set of methods,30,50,0.641109951287404,0.0392
Cifuentes_et_al_2024_ElSalvador,San_Sebastián,San_Sebastián_8_2,single set of methods,50,100,1.30925539318024,0.0151
Cifuentes_et_al_2024_ElSalvador,San_Sebastián,San_Sebastián_8_2,single set of methods,100,200,0.928235908141963,0.0246
Cifuentes_et_al_2024_ElSalvador,San_Sebastián,San_Sebastián_8_3,single set of methods,0,15,0.46490953375087,0.0754
Cifuentes_et_al_2024_ElSalvador,San_Sebastián,San_Sebastián_8_3,single set of methods,15,30,0.432881002087683,0.0959
Cifuentes_et_al_2024_ElSalvador,San_Sebastián,San_Sebastián_8_3,single set of methods,30,50,0.422303409881698,0.061200000000000004
Cifuentes_et_al_2024_ElSalvador,San_Sebastián,San_Sebastián_8_3,single set of methods,50,100,1.48957898399443,0.0174
Cifuentes_et_al_2024_ElSalvador,San_Sebastián,San_Sebastián_8_3,single set of methods,100,200,0.788743910925539,0.0286
Cifuentes_et_al_2024_ElSalvador,San_Sebastián,San_Sebastián_8_4,single set of methods,0,15,0.313343771746695,0.1016
Cifuentes_et_al_2024_ElSalvador,San_Sebastián,San_Sebastián_8_4,single set of methods,15,30,0.384968684759917,0.0891
Cifuentes_et_al_2024_ElSalvador,San_Sebastián,San_Sebastián_8_4,single set of methods,30,50,0.290762004175365,0.0974
Cifuentes_et_al_2024_ElSalvador,San_Sebastián,San_Sebastián_8_4,single set of methods,50,100,1.21435281837161,0.0447
Cifuentes_et_al_2024_ElSalvador,San_Sebastián,San_Sebastián_8_4,single set of methods,100,200,1.18335073068894,0.0336
Cifuentes_et_al_2024_ElSalvador,San_Sebastián,San_Sebastián_8_5,single set of methods,0,15,0.377122477383438,0.10289999999999999
Cifuentes_et_al_2024_ElSalvador,San_Sebastián,San_Sebastián_8_5,single set of methods,15,30,0.383716075156576,0.09949999999999999
Cifuentes_et_al_2024_ElSalvador,San_Sebastián,San_Sebastián_8_5,single set of methods,30,50,0.460212247738344,0.0766
Cifuentes_et_al_2024_ElSalvador,San_Sebastián,San_Sebastián_8_5,single set of methods,50,100,0.87722686151705,0.0364
Cifuentes_et_al_2024_ElSalvador,San_Sebastián,San_Sebastián_8_5,single set of methods,100,200,0.65473208072373,0.0658
Cifuentes_et_al_2024_ElSalvador,San_Sebastián,San_Sebastián_8_6,single set of methods,0,15,0.244502435629784,0.1009
Cifuentes_et_al_2024_ElSalvador,San_Sebastián,San_Sebastián_8_6,single set of methods,15,30,0.28883089770354903,0.12119999999999999
Cifuentes_et_al_2024_ElSalvador,San_Sebastián,San_Sebastián_8_6,single set of methods,30,50,0.478096729297147,0.060599999999999994
Cifuentes_et_al_2024_ElSalvador,San_Sebastián,San_Sebastián_8_6,single set of methods,50,100,0.577609603340292,0.054000000000000006
Cifuentes_et_al_2024_ElSalvador,San_Sebastián,San_Sebastián_8_6,single set of methods,100,200,0.74062282533055,0.059699999999999996
Cifuentes_et_al_2024_ElSalvador,El_Jobal,El_Jobal_9_1,single set of methods,0,15,0.742571329157968,0.016399999999999998
Cifuentes_et_al_2024_ElSalvador,El_Jobal,El_Jobal_9_1,single set of methods,15,30,1.12092901878914,0.014199999999999999
Cifuentes_et_al_2024_ElSalvador,El_Jobal,El_Jobal_9_1,single set of methods,30,50,1.09740779401531,0.0104
Cifuentes_et_al_2024_ElSalvador,El_Jobal,El_Jobal_9_1,single set of methods,50,100,0.915344467640919,0.013999999999999999
Cifuentes_et_al_2024_ElSalvador,El_Jobal,El_Jobal_9_1,single set of methods,100,200,1.058959638135,0.0072
Cifuentes_et_al_2024_ElSalvador,El_Jobal,El_Jobal_9_2,single set of methods,0,15,1.09424147529575,0.0128
Cifuentes_et_al_2024_ElSalvador,El_Jobal,El_Jobal_9_2,single set of methods,15,30,1.31304801670146,0.0084
Cifuentes_et_al_2024_ElSalvador,El_Jobal,El_Jobal_9_2,single set of methods,30,50,1.08980514961726,0.004699999999999999
Cifuentes_et_al_2024_ElSalvador,El_Jobal,El_Jobal_9_2,single set of methods,50,100,0.951130828114127,0.0155
Cifuentes_et_al_2024_ElSalvador,El_Jobal,El_Jobal_9_2,single set of methods,100,200,1.42868823938761,0.003
Cifuentes_et_al_2024_ElSalvador,El_Jobal,El_Jobal_9_3,single set of methods,0,15,1.15920320111343,0.0074
Cifuentes_et_al_2024_ElSalvador,El_Jobal,El_Jobal_9_3,single set of methods,15,30,1.14391092553932,0.0078000000000000005
Cifuentes_et_al_2024_ElSalvador,El_Jobal,El_Jobal_9_3,single set of methods,30,50,1.15902922755741,0.0149
Cifuentes_et_al_2024_ElSalvador,El_Jobal,El_Jobal_9_3,single set of methods,50,100,1.05140918580376,0.0239
Cifuentes_et_al_2024_ElSalvador,El_Jobal,El_Jobal_9_3,single set of methods,100,200,1.05908141962422,0.012
Cifuentes_et_al_2024_ElSalvador,El_Jobal,El_Jobal_9_4,single set of methods,0,15,1.00033054975644,0.009399999999999999
Cifuentes_et_al_2024_ElSalvador,El_Jobal,El_Jobal_9_4,single set of methods,15,30,0.848625608907446,0.0097
Cifuentes_et_al_2024_ElSalvador,El_Jobal,El_Jobal_9_4,single set of methods,30,50,0.874443284620738,0.0104
Cifuentes_et_al_2024_ElSalvador,El_Jobal,El_Jobal_9_4,single set of methods,50,100,0.943562978427279,0.0152
Cifuentes_et_al_2024_ElSalvador,El_Jobal,El_Jobal_9_4,single set of methods,100,200,0.875278357689631,0.011200000000000002
Cifuentes_et_al_2024_ElSalvador,El_Jobal,El_Jobal_9_5,single set of methods,0,15,1.02882741823243,0.015
Cifuentes_et_al_2024_ElSalvador,El_Jobal,El_Jobal_9_5,single set of methods,15,30,0.711482254697286,0.0128
Cifuentes_et_al_2024_ElSalvador,El_Jobal,El_Jobal_9_5,single set of methods,30,50,0.80410577592206,0.0168
Cifuentes_et_al_2024_ElSalvador,El_Jobal,El_Jobal_9_5,single set of methods,50,100,0.88249826026444,0.0166
Cifuentes_et_al_2024_ElSalvador,El_Jobal,El_Jobal_9_5,single set of methods,100,200,1.13331593597773,0.0123
Cifuentes_et_al_2024_ElSalvador,El_Jobal,El_Jobal_9_6,single set of methods,0,15,1.09878218510786,0.0154
Cifuentes_et_al_2024_ElSalvador,El_Jobal,El_Jobal_9_6,single set of methods,15,30,0.837386917188588,0.0113
Cifuentes_et_al_2024_ElSalvador,El_Jobal,El_Jobal_9_6,single set of methods,30,50,0.782341684064022,0.015700000000000002
Cifuentes_et_al_2024_ElSalvador,El_Jobal,El_Jobal_9_6,single set of methods,50,100,0.767223382045929,0.0208
Cifuentes_et_al_2024_ElSalvador,El_Jobal,El_Jobal_9_6,single set of methods,100,200,1.16412665274878,0.0054
Cifuentes_et_al_2024_ElSalvador,El_Resedo_Ánimas_abajo,El_Resedo_Ánimas_abajo_10_1,single set of methods,0,15,0.971294363256785,0.0169
Cifuentes_et_al_2024_ElSalvador,El_Resedo_Ánimas_abajo,El_Resedo_Ánimas_abajo_10_1,single set of methods,15,30,0.877940153096729,0.0102
Cifuentes_et_al_2024_ElSalvador,El_Resedo_Ánimas_abajo,El_Resedo_Ánimas_abajo_10_1,single set of methods,30,50,1.44410229645094,0.002
Cifuentes_et_al_2024_ElSalvador,El_Resedo_Ánimas_abajo,El_Resedo_Ánimas_abajo_10_1,single set of methods,50,100,1.0500173973556,0.0022
Cifuentes_et_al_2024_ElSalvador,El_Resedo_Ánimas_abajo,El_Resedo_Ánimas_abajo_10_1,single set of methods,100,200,0.998956158663883,0.0068000000000000005
Cifuentes_et_al_2024_ElSalvador,El_Resedo_Ánimas_abajo,El_Resedo_Ánimas_abajo_10_2,single set of methods,0,15,0.684794711203897,0.038599999999999995
Cifuentes_et_al_2024_ElSalvador,El_Resedo_Ánimas_abajo,El_Resedo_Ánimas_abajo_10_2,single set of methods,15,30,0.558576896311761,0.0067
Cifuentes_et_al_2024_ElSalvador,El_Resedo_Ánimas_abajo,El_Resedo_Ánimas_abajo_10_2,single set of methods,30,50,1.06732776617954,0.0040999999999999995
Cifuentes_et_al_2024_ElSalvador,El_Resedo_Ánimas_abajo,El_Resedo_Ánimas_abajo_10_2,single set of methods,50,100,1.16678844815588,0.0024
Cifuentes_et_al_2024_ElSalvador,El_Resedo_Ánimas_abajo,El_Resedo_Ánimas_abajo_10_2,single set of methods,100,200,1.03277661795407,0.0025
Cifuentes_et_al_2024_ElSalvador,El_Resedo_Ánimas_abajo,El_Resedo_Ánimas_abajo_10_3,single set of methods,0,15,1.01588378566458,0.0209
Cifuentes_et_al_2024_ElSalvador,El_Resedo_Ánimas_abajo,El_Resedo_Ánimas_abajo_10_3,single set of methods,15,30,1.05937717466945,0.0043
Cifuentes_et_al_2024_ElSalvador,El_Resedo_Ánimas_abajo,El_Resedo_Ánimas_abajo_10_3,single set of methods,30,50,1.25819415448852,0.0017000000000000001
Cifuentes_et_al_2024_ElSalvador,El_Resedo_Ánimas_abajo,El_Resedo_Ánimas_abajo_10_3,single set of methods,50,100,1.20963813500348,0.0019
Cifuentes_et_al_2024_ElSalvador,El_Resedo_Ánimas_abajo,El_Resedo_Ánimas_abajo_10_4,single set of methods,0,15,1.04164926931106,0.0161
Cifuentes_et_al_2024_ElSalvador,El_Resedo_Ánimas_abajo,El_Resedo_Ánimas_abajo_10_4,single set of methods,15,30,1.07279053583855,0.0085
Cifuentes_et_al_2024_ElSalvador,El_Resedo_Ánimas_abajo,El_Resedo_Ánimas_abajo_10_4,single set of methods,30,50,1.1383611691023,0.0033
Cifuentes_et_al_2024_ElSalvador,El_Resedo_Ánimas_abajo,El_Resedo_Ánimas_abajo_10_4,single set of methods,50,100,1.00855949895616,0.0064
Cifuentes_et_al_2024_ElSalvador,El_Resedo_Ánimas_abajo,El_Resedo_Ánimas_abajo_10_5,single set of methods,0,15,0.94874739039666,0.011200000000000002
Cifuentes_et_al_2024_ElSalvador,El_Resedo_Ánimas_abajo,El_Resedo_Ánimas_abajo_10_5,single set of methods,15,30,0.916684064022269,0.0086
Cifuentes_et_al_2024_ElSalvador,El_Resedo_Ánimas_abajo,El_Resedo_Ánimas_abajo_10_5,single set of methods,30,50,0.963239387613083,0.0095
Cifuentes_et_al_2024_ElSalvador,El_Resedo_Ánimas_abajo,El_Resedo_Ánimas_abajo_10_5,single set of methods,50,100,1.101791927627,0.005699999999999999
Cifuentes_et_al_2024_ElSalvador,El_Resedo_Ánimas_abajo,El_Resedo_Ánimas_abajo_10_5,single set of methods,100,200,1.0268267223382,0.0027
Cifuentes_et_al_2024_ElSalvador,El_Resedo_Ánimas_abajo,El_Resedo_Ánimas_abajo_10_6,single set of methods,0,15,0.701878914405011,0.030899999999999997
Cifuentes_et_al_2024_ElSalvador,El_Resedo_Ánimas_abajo,El_Resedo_Ánimas_abajo_10_6,single set of methods,15,30,0.682707028531663,0.032
Cifuentes_et_al_2024_ElSalvador,El_Resedo_Ánimas_abajo,El_Resedo_Ánimas_abajo_10_6,single set of methods,30,50,0.789961725817676,0.032799999999999996
Cifuentes_et_al_2024_ElSalvador,El_Resedo_Ánimas_abajo,El_Resedo_Ánimas_abajo_10_6,single set of methods,50,100,1.3455810716771,0.0033
Cifuentes_et_al_2024_ElSalvador,El_Resedo_Ánimas_abajo,El_Resedo_Ánimas_abajo_10_6,single set of methods,100,200,1.21383089770355,0.009000000000000001
Cifuentes_et_al_2024_ElSalvador,Los_Almendros,Los_Almendros_11_1,single set of methods,0,15,1.32108559498956,0.0072
Cifuentes_et_al_2024_ElSalvador,Los_Almendros,Los_Almendros_11_1,single set of methods,15,30,1.45080027835769,0.01
Cifuentes_et_al_2024_ElSalvador,Los_Almendros,Los_Almendros_11_1,single set of methods,30,50,1.47061586638831,0.0048
Cifuentes_et_al_2024_ElSalvador,Los_Almendros,Los_Almendros_11_1,single set of methods,50,100,1.65798538622129,0.0025
Cifuentes_et_al_2024_ElSalvador,Los_Almendros,Los_Almendros_11_1,single set of methods,100,200,1.56174321503132,0.0024
Cifuentes_et_al_2024_ElSalvador,Los_Almendros,Los_Almendros_11_2,single set of methods,0,15,1.62936673625609,0.004699999999999999
Cifuentes_et_al_2024_ElSalvador,Los_Almendros,Los_Almendros_11_2,single set of methods,15,30,1.51243910925539,0.0072
Cifuentes_et_al_2024_ElSalvador,Los_Almendros,Los_Almendros_11_2,single set of methods,30,50,1.36979819067502,0.0062
Cifuentes_et_al_2024_ElSalvador,Los_Almendros,Los_Almendros_11_2,single set of methods,50,100,1.29923451635351,0.0033
Cifuentes_et_al_2024_ElSalvador,Los_Almendros,Los_Almendros_11_2,single set of methods,100,200,1.31443980514962,0.0049
Cifuentes_et_al_2024_ElSalvador,Los_Almendros,Los_Almendros_11_3,single set of methods,0,15,0.913796102992345,0.015
Cifuentes_et_al_2024_ElSalvador,Los_Almendros,Los_Almendros_11_3,single set of methods,15,30,1.37099860821155,0.0179
Cifuentes_et_al_2024_ElSalvador,Los_Almendros,Los_Almendros_11_3,single set of methods,30,50,1.04965205288796,0.021099999999999997
Cifuentes_et_al_2024_ElSalvador,Los_Almendros,Los_Almendros_11_3,single set of methods,50,100,1.18289839944328,0.005600000000000001
Cifuentes_et_al_2024_ElSalvador,Los_Almendros,Los_Almendros_11_3,single set of methods,100,200,1.17362560890745,0.003
Cifuentes_et_al_2024_ElSalvador,Los_Almendros,Los_Almendros_11_4,single set of methods,0,15,0.987508698677801,0.032
Cifuentes_et_al_2024_ElSalvador,Los_Almendros,Los_Almendros_11_4,single set of methods,15,30,0.947651356993737,0.045700000000000005
Cifuentes_et_al_2024_ElSalvador,Los_Almendros,Los_Almendros_11_4,single set of methods,30,50,0.676948503827418,0.0454
Cifuentes_et_al_2024_ElSalvador,Los_Almendros,Los_Almendros_11_4,single set of methods,50,100,1.33822199025748,0.008199999999999999
Cifuentes_et_al_2024_ElSalvador,Los_Almendros,Los_Almendros_11_4,single set of methods,100,200,1.05579331941545,0.0034000000000000002
Cifuentes_et_al_2024_ElSalvador,Los_Almendros,Los_Almendros_11_5,single set of methods,0,15,1.36677105080028,0.0062
Cifuentes_et_al_2024_ElSalvador,Los_Almendros,Los_Almendros_11_5,single set of methods,15,30,1.04356297842728,0.006
Cifuentes_et_al_2024_ElSalvador,Los_Almendros,Los_Almendros_11_5,single set of methods,30,50,1.44815588030619,0.0067
Cifuentes_et_al_2024_ElSalvador,Los_Almendros,Los_Almendros_11_5,single set of methods,50,100,1.48724773834377,0.0078000000000000005
Cifuentes_et_al_2024_ElSalvador,Los_Almendros,Los_Almendros_11_5,single set of methods,100,200,1.36767571329158,0.0028000000000000004
Cifuentes_et_al_2024_ElSalvador,Los_Almendros,Los_Almendros_11_6,single set of methods,0,15,1.32028531663187,0.006
Cifuentes_et_al_2024_ElSalvador,Los_Almendros,Los_Almendros_11_6,single set of methods,15,30,1.47564370215727,0.0040999999999999995
Cifuentes_et_al_2024_ElSalvador,Los_Almendros,Los_Almendros_11_6,single set of methods,30,50,1.54947807933194,0.0019
Cifuentes_et_al_2024_ElSalvador,Los_Almendros,Los_Almendros_11_6,single set of methods,50,100,1.54455462769659,0.0021
Cifuentes_et_al_2024_ElSalvador,Los_Almendros,Los_Almendros_11_6,single set of methods,100,200,1.88375086986778,0.0011
Cifuentes_et_al_2024_ElSalvador,San_Antonio_Los_Blancos,San_Antonio_Los_Blancos_12_1,single set of methods,0,15,1.49559846903271,0.0168
Cifuentes_et_al_2024_ElSalvador,San_Antonio_Los_Blancos,San_Antonio_Los_Blancos_12_1,single set of methods,15,30,1.40850730688935,0.0049
Cifuentes_et_al_2024_ElSalvador,San_Antonio_Los_Blancos,San_Antonio_Los_Blancos_12_1,single set of methods,30,50,1.58651704940849,0.0048
Cifuentes_et_al_2024_ElSalvador,San_Antonio_Los_Blancos,San_Antonio_Los_Blancos_12_1,single set of methods,50,100,1.6455114822547,0.004
Cifuentes_et_al_2024_ElSalvador,San_Antonio_Los_Blancos,San_Antonio_Los_Blancos_12_2,single set of methods,0,15,1.21061238691719,0.0108
Cifuentes_et_al_2024_ElSalvador,San_Antonio_Los_Blancos,San_Antonio_Los_Blancos_12_2,single set of methods,15,30,1.38827418232429,0.0058
Cifuentes_et_al_2024_ElSalvador,San_Antonio_Los_Blancos,San_Antonio_Los_Blancos_12_2,single set of methods,30,50,1.70220946416145,0.0026
Cifuentes_et_al_2024_ElSalvador,San_Antonio_Los_Blancos,San_Antonio_Los_Blancos_12_2,single set of methods,50,100,1.75120041753653,7.000000000000001e-4
Cifuentes_et_al_2024_ElSalvador,San_Antonio_Los_Blancos,San_Antonio_Los_Blancos_12_3,single set of methods,0,15,1.88272442588727,0.011000000000000001
Cifuentes_et_al_2024_ElSalvador,San_Antonio_Los_Blancos,San_Antonio_Los_Blancos_12_3,single set of methods,15,30,1.45431454418928,0.0034000000000000002
Cifuentes_et_al_2024_ElSalvador,San_Antonio_Los_Blancos,San_Antonio_Los_Blancos_12_3,single set of methods,30,50,1.57306889352818,0.0012
Cifuentes_et_al_2024_ElSalvador,San_Antonio_Los_Blancos,San_Antonio_Los_Blancos_12_3,single set of methods,50,100,1.75556715379262,5e-4
Cifuentes_et_al_2024_ElSalvador,San_Antonio_Los_Blancos,San_Antonio_Los_Blancos_12_4,single set of methods,0,15,1.14403270702853,0.0163
