study_id,site_id,plot_id,plant_id,year,month,day,genus,species,alive_or_dead,above_or_belowground,diameter,diameter_method,diameter_unit
Simard_et_al_2019,central_america_Honduras,SanBernardoW3,SanBernardoW3_tree_8,2004,8,20,Rhizophora,mangle,alive,aboveground,21.1,breast height,cm
Simard_et_al_2019,central_america_Honduras,SanBernardoW3,SanBernardoW3_tree_9,2004,8,20,Rhizophora,mangle,alive,aboveground,12.15,breast height,cm
Simard_et_al_2019,central_america_Honduras,SanBernardoW3,SanBernardoW3_tree_10,2004,8,20,Rhizophora,mangle,alive,aboveground,20,breast height,cm
Simard_et_al_2019,central_america_Honduras,SanBernardoW3,SanBernardoW3_tree_11,2004,8,20,Rhizophora,mangle,alive,aboveground,20,breast height,cm
Simard_et_al_2019,central_america_Honduras,SanBernardoW3,SanBernardoW3_tree_12,2004,8,20,Rhizophora,mangle,alive,aboveground,5,breast height,cm
Simard_et_al_2019,central_america_Honduras,SanBernardoW4,SanBernardoW4_tree_1,2004,8,20,Avicennia,germinans,alive,aboveground,17.3,breast height,cm
Simard_et_al_2019,central_america_Honduras,SanBernardoW4,SanBernardoW4_tree_2,2004,8,20,Avicennia,germinans,alive,aboveground,10,breast height,cm
Simard_et_al_2019,central_america_Honduras,SanBernardoW4,SanBernardoW4_tree_3,2004,8,20,Avicennia,germinans,alive,aboveground,27.7,breast height,cm
Simard_et_al_2019,central_america_Honduras,SanBernardoW4,SanBernardoW4_tree_4,2004,8,20,Avicennia,germinans,alive,aboveground,12.1,breast height,cm
Simard_et_al_2019,central_america_Honduras,SanBernardoW4,SanBernardoW4_tree_5,2004,8,20,Avicennia,germinans,alive,aboveground,4.4,breast height,cm
Simard_et_al_2019,central_america_Honduras,SanBernardoW4,SanBernardoW4_tree_6,2004,8,20,Avicennia,germinans,alive,aboveground,20,breast height,cm
Simard_et_al_2019,central_america_Honduras,SanBernardoW4,SanBernardoW4_tree_7,2004,8,20,Avicennia,germinans,alive,aboveground,20,breast height,cm
Simard_et_al_2019,central_america_Honduras,SanBernardoW4,SanBernardoW4_tree_8,2004,8,20,Avicennia,germinans,alive,aboveground,20,breast height,cm
Simard_et_al_2019,central_america_Honduras,SanBernardoW4,SanBernardoW4_tree_9,2004,8,20,Avicennia,germinans,alive,aboveground,20,breast height,cm
Simard_et_al_2019,central_america_Honduras,SanBernardoW4,SanBernardoW4_tree_10,2004,8,20,Avicennia,germinans,alive,aboveground,10,breast height,cm
Simard_et_al_2019,central_america_Honduras,SanBernardoW4,SanBernardoW4_tree_11,2004,8,20,Avicennia,germinans,alive,aboveground,5,breast height,cm
Simard_et_al_2019,central_america_Honduras,SanBernardoW4,SanBernardoW4_tree_12,2004,8,20,Avicennia,germinans,alive,aboveground,5,breast height,cm
Simard_et_al_2019,central_america_Honduras,SanBernardoW4,SanBernardoW4_tree_13,2004,8,20,Avicennia,germinans,alive,aboveground,5,breast height,cm
Simard_et_al_2019,central_america_Honduras,SanBernardoW4,SanBernardoW4_tree_14,2004,8,20,Avicennia,germinans,alive,aboveground,5,breast height,cm
Simard_et_al_2019,central_america_Honduras,SanBernardoW4,SanBernardoW4_tree_15,2004,8,20,Avicennia,germinans,alive,aboveground,5,breast height,cm
Simard_et_al_2019,central_america_Honduras,SanBernardoW4,SanBernardoW4_tree_16,2004,8,20,Avicennia,germinans,alive,aboveground,5,breast height,cm
Simard_et_al_2019,central_america_Honduras,SanBernardoW4,SanBernardoW4_tree_17,2004,8,20,Avicennia,germinans,alive,aboveground,5,breast height,cm
Simard_et_al_2019,central_america_Honduras,SanBernardoW4,SanBernardoW4_tree_19,2004,8,20,Rhizophora,mangle,alive,aboveground,10,breast height,cm
Simard_et_al_2019,central_america_Honduras,SanBernardoW4,SanBernardoW4_tree_20,2004,8,20,Rhizophora,mangle,alive,aboveground,10,breast height,cm
Simard_et_al_2019,central_america_Honduras,SanBernardoW4,SanBernardoW4_tree_21,2004,8,20,Rhizophora,mangle,alive,aboveground,10,breast height,cm
Simard_et_al_2019,central_america_Honduras,SanBernardoW4,SanBernardoW4_tree_22,2004,8,20,Rhizophora,mangle,alive,aboveground,10,breast height,cm
Simard_et_al_2019,central_america_Honduras,SanBernardoW5,SanBernardoW5_tree_1,2004,8,20,Rhizophora,mangle,alive,aboveground,9.1,breast height,cm
Simard_et_al_2019,central_america_Honduras,SanBernardoW5,SanBernardoW5_tree_2,2004,8,20,Rhizophora,mangle,alive,aboveground,3.9,breast height,cm
Simard_et_al_2019,central_america_Honduras,SanBernardoW5,SanBernardoW5_tree_3,2004,8,20,Rhizophora,mangle,alive,aboveground,12.7,breast height,cm
Simard_et_al_2019,central_america_Honduras,SanBernardoW5,SanBernardoW5_tree_4,2004,8,20,Rhizophora,mangle,alive,aboveground,6.9,breast height,cm
Simard_et_al_2019,central_america_Honduras,SanBernardoW5,SanBernardoW5_tree_5,2004,8,20,Rhizophora,mangle,alive,aboveground,10,breast height,cm
Simard_et_al_2019,central_america_Honduras,SanBernardoW5,SanBernardoW5_tree_6,2004,8,20,Rhizophora,mangle,alive,aboveground,10,breast height,cm
Simard_et_al_2019,central_america_Honduras,SanBernardoW5,SanBernardoW5_tree_7,2004,8,20,Rhizophora,mangle,alive,aboveground,10,breast height,cm
Simard_et_al_2019,central_america_Honduras,SanBernardoW5,SanBernardoW5_tree_8,2004,8,20,Rhizophora,mangle,alive,aboveground,10,breast height,cm
Simard_et_al_2019,central_america_Honduras,SanBernardoW5,SanBernardoW5_tree_9,2004,8,20,Rhizophora,mangle,alive,aboveground,10,breast height,cm
Simard_et_al_2019,central_america_Honduras,SanBernardoW5,SanBernardoW5_tree_10,2004,8,20,Avicennia,germinans,alive,aboveground,20,breast height,cm
Simard_et_al_2019,central_america_Honduras,SanBernardoW5,SanBernardoW5_tree_11,2004,8,20,Rhizophora,mangle,alive,aboveground,20,breast height,cm
Simard_et_al_2019,central_america_Honduras,SanBernardoW5b,SanBernardoW5b_tree_1,2004,8,20,Avicennia,germinans,alive,aboveground,43.9,breast height,cm
Simard_et_al_2019,central_america_Honduras,SanBernardoW5b,SanBernardoW5b_tree_2,2004,8,20,Rhizophora,mangle,alive,aboveground,25.9,breast height,cm
Simard_et_al_2019,central_america_Honduras,SanBernardoW5b,SanBernardoW5b_tree_3,2004,8,20,Rhizophora,mangle,alive,aboveground,16.9,breast height,cm
Simard_et_al_2019,central_america_Honduras,SanBernardoW5b,SanBernardoW5b_tree_4,2004,8,20,Rhizophora,mangle,alive,aboveground,11.1,breast height,cm
Simard_et_al_2019,central_america_Honduras,SanBernardoW5b,SanBernardoW5b_tree_5,2004,8,20,Rhizophora,mangle,alive,aboveground,18.5,breast height,cm
Simard_et_al_2019,central_america_Honduras,SanBernardoW5b,SanBernardoW5b_tree_6,2004,8,20,Rhizophora,mangle,alive,aboveground,20,breast height,cm
Simard_et_al_2019,central_america_Honduras,SanBernardoW5b,SanBernardoW5b_tree_7,2004,8,20,Avicennia,germinans,alive,aboveground,20,breast height,cm
Simard_et_al_2019,central_america_Honduras,SanBernardoW5b,SanBernardoW5b_tree_8,2004,8,20,Avicennia,germinans,alive,aboveground,20,breast height,cm
Simard_et_al_2019,central_america_Honduras,SanBernardoW5b,SanBernardoW5b_tree_9,2004,8,20,Rhizophora,mangle,alive,aboveground,5,breast height,cm
Simard_et_al_2019,central_america_Honduras,SanBernardoW5b,SanBernardoW5b_tree_10,2004,8,20,Rhizophora,mangle,alive,aboveground,5,breast height,cm
Simard_et_al_2019,central_america_Honduras,SanBernardoW5b,SanBernardoW5b_tree_11,2004,8,20,Rhizophora,mangle,alive,aboveground,5,breast height,cm
Simard_et_al_2019,central_america_Honduras,SanBernardoW5b,SanBernardoW5b_tree_12,2004,8,20,Rhizophora,mangle,alive,aboveground,5,breast height,cm
Simard_et_al_2019,central_america_Honduras,SanBernardoW6,SanBernardoW6_tree_1,2004,8,20,Rhizophora,mangle,alive,aboveground,23.6,breast height,cm
Simard_et_al_2019,central_america_Honduras,SanBernardoW6,SanBernardoW6_tree_2,2004,8,20,Rhizophora,mangle,alive,aboveground,23.5,breast height,cm
Simard_et_al_2019,central_america_Honduras,SanBernardoW6,SanBernardoW6_tree_3,2004,8,20,Rhizophora,mangle,alive,aboveground,14.3,breast height,cm
Simard_et_al_2019,central_america_Honduras,SanBernardoW6,SanBernardoW6_tree_4,2004,8,20,Rhizophora,mangle,alive,aboveground,14.9,breast height,cm
Simard_et_al_2019,central_america_Honduras,SanBernardoW6,SanBernardoW6_tree_5,2004,8,20,Rhizophora,mangle,alive,aboveground,13.5,breast height,cm
Simard_et_al_2019,central_america_Honduras,SanBernardoW6,SanBernardoW6_tree_6,2004,8,20,Rhizophora,mangle,alive,aboveground,5,breast height,cm
Simard_et_al_2019,central_america_Honduras,SanBernardoW6,SanBernardoW6_tree_7,2004,8,20,Avicennia,germinans,alive,aboveground,20,breast height,cm
Simard_et_al_2019,central_america_Honduras,SanBernardoW7,SanBernardoW7_tree_1,2004,8,20,Avicennia,germinans,alive,aboveground,8,breast height,cm
Simard_et_al_2019,central_america_Honduras,SanBernardoW7,SanBernardoW7_tree_2,2004,8,20,Avicennia,germinans,alive,aboveground,3.9,breast height,cm
Simard_et_al_2019,central_america_Honduras,SanBernardoW7,SanBernardoW7_tree_3,2004,8,20,Avicennia,germinans,alive,aboveground,5.9,breast height,cm
Simard_et_al_2019,central_america_Honduras,SanBernardoW7,SanBernardoW7_tree_4,2004,8,20,Avicennia,germinans,alive,aboveground,14.7,breast height,cm
Simard_et_al_2019,central_america_Honduras,SanBernardoW7,SanBernardoW7_tree_5,2004,8,20,Avicennia,germinans,alive,aboveground,10,breast height,cm
Simard_et_al_2019,central_america_Honduras,SanBernardoW7,SanBernardoW7_tree_6,2004,8,20,Avicennia,germinans,alive,aboveground,10,breast height,cm
Simard_et_al_2019,central_america_Honduras,SanBernardoW7,SanBernardoW7_tree_7,2004,8,20,Avicennia,germinans,alive,aboveground,10,breast height,cm
Simard_et_al_2019,central_america_Honduras,SanBernardoW7,SanBernardoW7_tree_8,2004,8,20,Avicennia,germinans,alive,aboveground,10,breast height,cm
Simard_et_al_2019,central_america_Honduras,SanBernardoW7,SanBernardoW7_tree_9,2004,8,20,Avicennia,germinans,alive,aboveground,10,breast height,cm
Simard_et_al_2019,central_america_Honduras,SanBernardoW7,SanBernardoW7_tree_10,2004,8,20,Avicennia,germinans,alive,aboveground,10,breast height,cm
Simard_et_al_2019,central_america_Honduras,SanBernardoW7,SanBernardoW7_tree_11,2004,8,20,Avicennia,germinans,alive,aboveground,5,breast height,cm
Simard_et_al_2019,central_america_Honduras,SanBernardoW7,SanBernardoW7_tree_12,2004,8,20,Avicennia,germinans,alive,aboveground,5,breast height,cm
Simard_et_al_2019,central_america_Honduras,SanBernardoW7,SanBernardoW7_tree_13,2004,8,20,Avicennia,germinans,alive,aboveground,5,breast height,cm
Simard_et_al_2019,central_america_Honduras,SanBernardoW7,SanBernardoW7_tree_14,2004,8,20,Avicennia,germinans,alive,aboveground,5,breast height,cm
Simard_et_al_2019,central_america_Honduras,SanBernardoW7,SanBernardoW7_tree_15,2004,8,20,Avicennia,germinans,alive,aboveground,5,breast height,cm
Simard_et_al_2019,central_america_Honduras,SanBernardoW7,SanBernardoW7_tree_16,2004,8,20,Avicennia,germinans,alive,aboveground,5,breast height,cm
Simard_et_al_2019,central_america_Honduras,SanBernardoW7,SanBernardoW7_tree_17,2004,8,20,Avicennia,germinans,alive,aboveground,5,breast height,cm
Simard_et_al_2019,central_america_Honduras,SanBernardoW7,SanBernardoW7_tree_18,2004,8,20,Avicennia,germinans,alive,aboveground,5,breast height,cm
Simard_et_al_2019,central_america_Honduras,SanBernardoW7,SanBernardoW7_tree_19,2004,8,20,Avicennia,germinans,alive,aboveground,5,breast height,cm
Simard_et_al_2019,central_america_Honduras,SanBernardoW7,SanBernardoW7_tree_20,2004,8,20,Avicennia,germinans,alive,aboveground,5,breast height,cm
Simard_et_al_2019,central_america_Honduras,SanBernardoW7,SanBernardoW7_tree_21,2004,8,20,Avicennia,germinans,alive,aboveground,5,breast height,cm
Simard_et_al_2019,central_america_Honduras,SanBernardoW7,SanBernardoW7_tree_22,2004,8,20,Avicennia,germinans,alive,aboveground,5,breast height,cm
Simard_et_al_2019,central_america_Honduras,SanBernardoW7,SanBernardoW7_tree_23,2004,8,20,Avicennia,germinans,alive,aboveground,5,breast height,cm
Simard_et_al_2019,central_america_Honduras,SanBernardoW7,SanBernardoW7_tree_24,2004,8,20,Avicennia,germinans,alive,aboveground,5,breast height,cm
Simard_et_al_2019,central_america_Honduras,SanBernardoW7,SanBernardoW7_tree_25,2004,8,20,Avicennia,germinans,alive,aboveground,5,breast height,cm
Simard_et_al_2019,central_america_Honduras,SanBernardoW7,SanBernardoW7_tree_26,2004,8,20,Avicennia,germinans,alive,aboveground,5,breast height,cm
Simard_et_al_2019,central_america_Honduras,SanBernardoW7,SanBernardoW7_tree_27,2004,8,20,Avicennia,germinans,alive,aboveground,5,breast height,cm
Simard_et_al_2019,central_america_Honduras,SanBernardoW7,SanBernardoW7_tree_28,2004,8,20,Avicennia,germinans,alive,aboveground,5,breast height,cm
Simard_et_al_2019,central_america_Honduras,SanBernardoW7,SanBernardoW7_tree_29,2004,8,20,Avicennia,germinans,alive,aboveground,5,breast height,cm
Simard_et_al_2019,central_america_Honduras,SanBernardoW7,SanBernardoW7_tree_30,2004,8,20,Avicennia,germinans,alive,aboveground,5,breast height,cm
Simard_et_al_2019,central_america_Honduras,SanBernardoW7,SanBernardoW7_tree_31,2004,8,20,Avicennia,germinans,alive,aboveground,5,breast height,cm
Simard_et_al_2019,central_america_Honduras,SanBernardoW7,SanBernardoW7_tree_32,2004,8,20,Avicennia,germinans,alive,aboveground,5,breast height,cm
Simard_et_al_2019,central_america_Honduras,SanBernardoW7,SanBernardoW7_tree_33,2004,8,20,Avicennia,germinans,alive,aboveground,5,breast height,cm
Simard_et_al_2019,central_america_Honduras,SanBernardoW7,SanBernardoW7_tree_34,2004,8,20,Avicennia,germinans,alive,aboveground,5,breast height,cm
Simard_et_al_2019,central_america_Honduras,SanBernardoW7,SanBernardoW7_tree_35,2004,8,20,Avicennia,germinans,alive,aboveground,5,breast height,cm
Simard_et_al_2019,central_america_Honduras,SanBernardoW7,SanBernardoW7_tree_36,2004,8,20,Avicennia,germinans,alive,aboveground,5,breast height,cm
Simard_et_al_2019,central_america_Honduras,SanBernardoW7,SanBernardoW7_tree_37,2004,8,20,Avicennia,germinans,alive,aboveground,5,breast height,cm
Simard_et_al_2019,central_america_Honduras,SanBernardoW7,SanBernardoW7_tree_38,2004,8,20,Avicennia,germinans,alive,aboveground,5,breast height,cm
Simard_et_al_2019,central_america_Honduras,SanBernardoW7,SanBernardoW7_tree_39,2004,8,20,Avicennia,germinans,alive,aboveground,5,breast height,cm
Simard_et_al_2019,central_america_Honduras,SanBernardoW7,SanBernardoW7_tree_40,2004,8,20,Avicennia,germinans,alive,aboveground,5,breast height,cm
Simard_et_al_2019,central_america_Honduras,SanBernardoW7,SanBernardoW7_tree_41,2004,8,20,Avicennia,germinans,alive,aboveground,5,breast height,cm
Simard_et_al_2019,central_america_Honduras,SanBernardoW8,SanBernardoW8_tree_1,2004,8,20,Avicennia,germinans,alive,aboveground,4.35,breast height,cm
Simard_et_al_2019,central_america_Honduras,SanBernardoW8,SanBernardoW8_tree_2,2004,8,20,Avicennia,germinans,alive,aboveground,5.35,breast height,cm
Simard_et_al_2019,central_america_Honduras,SanBernardoW8,SanBernardoW8_tree_3,2004,8,20,Avicennia,germinans,alive,aboveground,7.5,breast height,cm
Simard_et_al_2019,central_america_Honduras,SanBernardoW8,SanBernardoW8_tree_4,2004,8,20,Avicennia,germinans,alive,aboveground,6.4,breast height,cm
Simard_et_al_2019,central_america_Honduras,SanBernardoW8,SanBernardoW8_tree_5,2004,8,20,Avicennia,germinans,alive,aboveground,2,breast height,cm
Simard_et_al_2019,central_america_Honduras,SanBernardoW8,SanBernardoW8_tree_6,2004,8,20,Avicennia,germinans,alive,aboveground,10,breast height,cm
Simard_et_al_2019,central_america_Honduras,SanBernardoW8,SanBernardoW8_tree_7,2004,8,20,Avicennia,germinans,alive,aboveground,10,breast height,cm
Simard_et_al_2019,central_america_Honduras,SanBernardoW8,SanBernardoW8_tree_8,2004,8,20,Avicennia,germinans,alive,aboveground,10,breast height,cm
Simard_et_al_2019,central_america_Honduras,SanBernardoW8,SanBernardoW8_tree_9,2004,8,20,Avicennia,germinans,alive,aboveground,10,breast height,cm
Simard_et_al_2019,central_america_Honduras,SanBernardoW8,SanBernardoW8_tree_10,2004,8,20,Avicennia,germinans,alive,aboveground,10,breast height,cm
Simard_et_al_2019,central_america_Honduras,SanBernardoW8,SanBernardoW8_tree_11,2004,8,20,Avicennia,germinans,alive,aboveground,10,breast height,cm
Simard_et_al_2019,central_america_Honduras,SanBernardoW8,SanBernardoW8_tree_12,2004,8,20,Avicennia,germinans,alive,aboveground,10,breast height,cm
Simard_et_al_2019,central_america_Honduras,SanBernardoW8,SanBernardoW8_tree_13,2004,8,20,Avicennia,germinans,alive,aboveground,10,breast height,cm
Simard_et_al_2019,central_america_Honduras,SanBernardoW8,SanBernardoW8_tree_14,2004,8,20,Avicennia,germinans,alive,aboveground,10,breast height,cm
Simard_et_al_2019,central_america_Honduras,SanBernardoW8,SanBernardoW8_tree_15,2004,8,20,Avicennia,germinans,alive,aboveground,10,breast height,cm
Simard_et_al_2019,central_america_Honduras,SanBernardoW8,SanBernardoW8_tree_16,2004,8,20,Avicennia,germinans,alive,aboveground,10,breast height,cm
Simard_et_al_2019,central_america_Honduras,SanBernardoW8,SanBernardoW8_tree_17,2004,8,20,Avicennia,germinans,alive,aboveground,5,breast height,cm
Simard_et_al_2019,central_america_Honduras,SanBernardoW8,SanBernardoW8_tree_18,2004,8,20,Avicennia,germinans,alive,aboveground,5,breast height,cm
Simard_et_al_2019,central_america_Honduras,SanBernardoW8,SanBernardoW8_tree_19,2004,8,20,Avicennia,germinans,alive,aboveground,5,breast height,cm
Simard_et_al_2019,central_america_Honduras,SanBernardoW8,SanBernardoW8_tree_20,2004,8,20,Avicennia,germinans,alive,aboveground,5,breast height,cm
Simard_et_al_2019,central_america_Honduras,SanBernardoW8,SanBernardoW8_tree_21,2004,8,20,Avicennia,germinans,alive,aboveground,5,breast height,cm
Simard_et_al_2019,central_america_Honduras,SanBernardoW8,SanBernardoW8_tree_22,2004,8,20,Avicennia,germinans,alive,aboveground,5,breast height,cm
Simard_et_al_2019,central_america_Honduras,SanBernardoW8,SanBernardoW8_tree_23,2004,8,20,Avicennia,germinans,alive,aboveground,5,breast height,cm
Simard_et_al_2019,central_america_Honduras,SanBernardoW8,SanBernardoW8_tree_24,2004,8,20,Avicennia,germinans,alive,aboveground,5,breast height,cm
Simard_et_al_2019,central_america_Honduras,SanBernardoW8,SanBernardoW8_tree_25,2004,8,20,Avicennia,germinans,alive,aboveground,5,breast height,cm
Simard_et_al_2019,central_america_Honduras,SanBernardoW8,SanBernardoW8_tree_26,2004,8,20,Avicennia,germinans,alive,aboveground,5,breast height,cm
Simard_et_al_2019,central_america_Honduras,SanBernardoW8,SanBernardoW8_tree_27,2004,8,20,Avicennia,germinans,alive,aboveground,5,breast height,cm
Simard_et_al_2019,central_america_Honduras,SanBernardoW8,SanBernardoW8_tree_28,2004,8,20,Avicennia,germinans,alive,aboveground,5,breast height,cm
Simard_et_al_2019,central_america_Honduras,SanBernardoW8,SanBernardoW8_tree_29,2004,8,20,Avicennia,germinans,alive,aboveground,5,breast height,cm
Simard_et_al_2019,central_america_Honduras,SanBernardoW8,SanBernardoW8_tree_30,2004,8,20,Avicennia,germinans,alive,aboveground,5,breast height,cm
Simard_et_al_2019,central_america_Honduras,SanBernardoW8,SanBernardoW8_tree_31,2004,8,20,Avicennia,germinans,alive,aboveground,5,breast height,cm
