study_id,site_id,core_id,depth_min,depth_max,dry_bulk_density,fraction_organic_matter,fraction_carbon,cs137_activity,excess_pb210_activity,bi214_activity,depth_interval_notes,cs137_unit,pb210_unit,bi214_unit
Callaway_et_al_2019,Whale's_Tail,Whales_Tail_A_Low,10,12,0.504514097,0.091767793,NA,0.18,0.33942086240151026,NA,excess pb210 not used in dating,picocuriesPerGram,picocuriesPerGram,NA
Callaway_et_al_2019,Whale's_Tail,Whales_Tail_A_Low,12,14,0.695528323,0.084629225,NA,0.17,NA,NA,NA,picocuriesPerGram,NA,NA
Callaway_et_al_2019,Whale's_Tail,Whales_Tail_A_Low,14,16,0.539542331,0.087598159,NA,0.16,0.2928971057057814,NA,excess pb210 not used in dating,picocuriesPerGram,picocuriesPerGram,NA
Callaway_et_al_2019,Whale's_Tail,Whales_Tail_A_Low,16,18,0.594291632,0.085254458,NA,0.25,NA,NA,NA,picocuriesPerGram,NA,NA
Callaway_et_al_2019,Whale's_Tail,Whales_Tail_A_Low,18,20,0.608268973,0.079233108,NA,0.13,0.28715919024480907,NA,excess pb210 not used in dating,picocuriesPerGram,picocuriesPerGram,NA
Callaway_et_al_2019,Whale's_Tail,Whales_Tail_A_Low,20,22,0.769404511,0.068856782,NA,0.16,NA,NA,NA,picocuriesPerGram,NA,NA
Callaway_et_al_2019,Whale's_Tail,Whales_Tail_A_Low,22,24,0.530459889,0.093426028,NA,0.32,0.3596461510096153,NA,excess pb210 not used in dating,picocuriesPerGram,picocuriesPerGram,NA
Callaway_et_al_2019,Whale's_Tail,Whales_Tail_A_Low,24,26,0.501486616,0.086433475,NA,0.21,NA,NA,NA,picocuriesPerGram,NA,NA
Callaway_et_al_2019,Whale's_Tail,Whales_Tail_A_Low,26,28,0.598903588,0.071961326,NA,0.26,0.274606282365203,NA,excess pb210 not used in dating,picocuriesPerGram,picocuriesPerGram,NA
Callaway_et_al_2019,Whale's_Tail,Whales_Tail_A_Low,28,30,0.543843051,0.07351602,NA,0.35,NA,NA,NA,picocuriesPerGram,NA,NA
Callaway_et_al_2019,Whale's_Tail,Whales_Tail_A_Low,30,32,0.464873905,0.083648819,NA,0.3,0.159757951903922,NA,excess pb210 not used in dating,picocuriesPerGram,picocuriesPerGram,NA
Callaway_et_al_2019,Whale's_Tail,Whales_Tail_A_Low,32,34,0.607844559,0.078868152,NA,0.29,NA,NA,NA,picocuriesPerGram,NA,NA
Callaway_et_al_2019,Whale's_Tail,Whales_Tail_A_Low,34,36,0.474154407,0.069481257,NA,0.35,0.14838077876508066,NA,excess pb210 not used in dating,picocuriesPerGram,picocuriesPerGram,NA
Callaway_et_al_2019,Whale's_Tail,Whales_Tail_A_Low,36,38,0.511531061,0.077472109,NA,0.46,NA,NA,NA,picocuriesPerGram,NA,NA
Callaway_et_al_2019,Whale's_Tail,Whales_Tail_A_Low,38,40,0.532270719,0.088387042,NA,0.49,0.25236565676240896,NA,excess pb210 not used in dating,picocuriesPerGram,picocuriesPerGram,NA
Callaway_et_al_2019,Whale's_Tail,Whales_Tail_A_Low,40,42,0.521405741,0.086027574,NA,0.36,NA,NA,NA,picocuriesPerGram,NA,NA
Callaway_et_al_2019,Whale's_Tail,Whales_Tail_A_Low,42,44,0.528932002,0.07554975,NA,0.33,0.13352745357919948,NA,excess pb210 not used in dating,picocuriesPerGram,picocuriesPerGram,NA
Callaway_et_al_2019,Whale's_Tail,Whales_Tail_A_Low,44,46,0.532808309,0.071534326,NA,0.18,NA,NA,NA,picocuriesPerGram,NA,NA
Callaway_et_al_2019,Whale's_Tail,Whales_Tail_A_Low,46,48,0.568034603,0.082356628,NA,0.19,NA,NA,NA,picocuriesPerGram,NA,NA
Callaway_et_al_2019,Whale's_Tail,Whales_Tail_A_Low,48,50,0.402117343,0.079327281,NA,0,NA,NA,NA,picocuriesPerGram,NA,NA
Callaway_et_al_2019,Whale's_Tail,Whales_Tail_A_Low,50,52,0.538042738,0.080312907,NA,NA,NA,NA,NA,NA,NA,NA
Callaway_et_al_2019,Whale's_Tail,Whales_Tail_A_Mid,0,2,0.397024385,0.152484109,NA,0.17,1.6136112295455751,NA,excess pb210 not used in dating,picocuriesPerGram,picocuriesPerGram,NA
Callaway_et_al_2019,Whale's_Tail,Whales_Tail_A_Mid,2,4,0.376114962,0.178006551,0.0667214981714884,0.2,1.0589943664022217,NA,excess pb210 not used in dating,picocuriesPerGram,picocuriesPerGram,NA
Callaway_et_al_2019,Whale's_Tail,Whales_Tail_A_Mid,4,6,0.387262882,0.133827847,NA,0.19,0.7196449320986296,NA,excess pb210 not used in dating,picocuriesPerGram,picocuriesPerGram,NA
Callaway_et_al_2019,Whale's_Tail,Whales_Tail_A_Mid,6,8,0.356224131,0.124946267,NA,0.22,0.597849044228381,NA,excess pb210 not used in dating,picocuriesPerGram,picocuriesPerGram,NA
Callaway_et_al_2019,Whale's_Tail,Whales_Tail_A_Mid,8,10,0.431005733,0.144339229,0.0519058481852214,0.2,0.5481761545814299,NA,excess pb210 not used in dating,picocuriesPerGram,picocuriesPerGram,NA
Callaway_et_al_2019,Whale's_Tail,Whales_Tail_A_Mid,10,12,0.334126351,0.127067232,NA,0.22,0.30591154486996575,NA,excess pb210 not used in dating,picocuriesPerGram,picocuriesPerGram,NA
Callaway_et_al_2019,Whale's_Tail,Whales_Tail_A_Mid,12,14,0.627112918,0.093500739,NA,0.27,NA,NA,NA,picocuriesPerGram,NA,NA
Callaway_et_al_2019,Whale's_Tail,Whales_Tail_A_Mid,14,16,0.434231274,0.128510198,NA,0.24,0.20571290786840335,NA,excess pb210 not used in dating,picocuriesPerGram,picocuriesPerGram,NA
Callaway_et_al_2019,Whale's_Tail,Whales_Tail_A_Mid,16,18,0.402287108,0.133477189,NA,0.37,NA,NA,NA,picocuriesPerGram,NA,NA
Callaway_et_al_2019,Whale's_Tail,Whales_Tail_A_Mid,18,20,0.51192718,0.103378473,0.0387130522727966,0.39,0.26366741120326853,NA,excess pb210 not used in dating,picocuriesPerGram,picocuriesPerGram,NA
Callaway_et_al_2019,Whale's_Tail,Whales_Tail_A_Mid,20,22,0.504995098,0.078982597,NA,0.3,NA,NA,NA,picocuriesPerGram,NA,NA
Callaway_et_al_2019,Whale's_Tail,Whales_Tail_A_Mid,22,24,0.561215698,0.08270948,NA,0.46,0.24451267561762222,NA,excess pb210 not used in dating,picocuriesPerGram,picocuriesPerGram,NA
Callaway_et_al_2019,Whale's_Tail,Whales_Tail_A_Mid,24,26,0.38174551,0.092058769,NA,0.6,NA,NA,NA,picocuriesPerGram,NA,NA
Callaway_et_al_2019,Whale's_Tail,Whales_Tail_A_Mid,26,28,0.360439968,0.114472812,NA,0.61,0.2462705922664863,NA,excess pb210 not used in dating,picocuriesPerGram,picocuriesPerGram,NA
Callaway_et_al_2019,Whale's_Tail,Whales_Tail_A_Mid,28,30,0.415500505,0.084472456,0.0276000452041625,0.37,NA,NA,NA,picocuriesPerGram,NA,NA
Callaway_et_al_2019,Whale's_Tail,Whales_Tail_A_Mid,30,32,0.456300759,0.091416708,NA,0.26,0.32731631055784804,NA,excess pb210 not used in dating,picocuriesPerGram,picocuriesPerGram,NA
Callaway_et_al_2019,Whale's_Tail,Whales_Tail_A_Mid,32,34,0.4297042,0.084667706,NA,0.13,NA,NA,NA,picocuriesPerGram,NA,NA
Callaway_et_al_2019,Whale's_Tail,Whales_Tail_A_Mid,34,36,0.452056627,0.084375,NA,0.09,0.2306717179185881,NA,excess pb210 not used in dating,picocuriesPerGram,picocuriesPerGram,NA
Callaway_et_al_2019,Whale's_Tail,Whales_Tail_A_Mid,36,38,0.516906962,0.075350667,NA,0,NA,NA,NA,picocuriesPerGram,NA,NA
Callaway_et_al_2019,Whale's_Tail,Whales_Tail_A_Mid,38,40,0.489178634,0.082585278,0.027905218601226803,0.07,0.3910738031744785,NA,excess pb210 not used in dating,picocuriesPerGram,picocuriesPerGram,NA
Callaway_et_al_2019,Whale's_Tail,Whales_Tail_A_Mid,40,42,0.519538323,0.083507307,NA,0,NA,NA,NA,picocuriesPerGram,NA,NA
Callaway_et_al_2019,Whale's_Tail,Whales_Tail_A_Mid,42,44,0.521320859,0.072407215,NA,NA,0.2266669394372277,NA,excess pb210 not used in dating,NA,picocuriesPerGram,NA
Callaway_et_al_2019,Whale's_Tail,Whales_Tail_A_Mid,44,46,0.740346355,0.055224565,NA,NA,NA,NA,NA,NA,NA,NA
Callaway_et_al_2019,Whale's_Tail,Whales_Tail_A_Mid,46,48,0.937189189,0.046923024,NA,NA,NA,NA,NA,NA,NA,NA
Callaway_et_al_2019,Whale's_Tail,Whales_Tail_A_Mid,48,50,0.793737533,0.054497013,0.0139276659488677,NA,NA,NA,NA,NA,NA,NA
Callaway_et_al_2019,Whale's_Tail,Whales_Tail_B_High,0,2,0.461535188,0.153817505,NA,0.23,0.8589648898813568,NA,no attributes used for dating,picocuriesPerGram,picocuriesPerGram,NA
Callaway_et_al_2019,Whale's_Tail,Whales_Tail_B_High,2,4,0.56438465,0.15243679,NA,0.21,0.9360110799389252,NA,no attributes used for dating,picocuriesPerGram,picocuriesPerGram,NA
Callaway_et_al_2019,Whale's_Tail,Whales_Tail_B_High,4,6,0.663980276,0.100280561,NA,0.23,0.5598930394045167,NA,no attributes used for dating,picocuriesPerGram,picocuriesPerGram,NA
Callaway_et_al_2019,Whale's_Tail,Whales_Tail_B_High,6,8,0.667318993,0.091644591,NA,0.22,0.5060318991944956,NA,no attributes used for dating,picocuriesPerGram,picocuriesPerGram,NA
Callaway_et_al_2019,Whale's_Tail,Whales_Tail_B_High,8,10,0.631809757,0.097017006,NA,0.18,0.4557978019443264,NA,no attributes used for dating,picocuriesPerGram,picocuriesPerGram,NA
Callaway_et_al_2019,Whale's_Tail,Whales_Tail_B_High,10,12,0.647343279,0.089882497,NA,0.21,0.38473880491803136,NA,no attributes used for dating,picocuriesPerGram,picocuriesPerGram,NA
Callaway_et_al_2019,Whale's_Tail,Whales_Tail_B_High,12,14,0.756049643,0.058248359,NA,0.16,NA,NA,no attributes used for dating,picocuriesPerGram,NA,NA
Callaway_et_al_2019,Whale's_Tail,Whales_Tail_B_High,14,16,0.802876564,0.065210282,NA,0.14,0.07867143066632111,NA,no attributes used for dating,picocuriesPerGram,picocuriesPerGram,NA
Callaway_et_al_2019,Whale's_Tail,Whales_Tail_B_High,16,18,0.835924203,0.06504065,NA,0.2,NA,NA,no attributes used for dating,picocuriesPerGram,NA,NA
Callaway_et_al_2019,Whale's_Tail,Whales_Tail_B_High,18,20,0.753220221,0.069565752,NA,0.17,0.4671103829110874,NA,no attributes used for dating,picocuriesPerGram,picocuriesPerGram,NA
Callaway_et_al_2019,Whale's_Tail,Whales_Tail_B_High,20,22,0.625443559,0.086583417,NA,0.27,NA,NA,no attributes used for dating,picocuriesPerGram,NA,NA
Callaway_et_al_2019,Whale's_Tail,Whales_Tail_B_High,22,24,0.519425146,0.089625428,NA,0.22,0.30889248384730006,NA,no attributes used for dating,picocuriesPerGram,picocuriesPerGram,NA
Callaway_et_al_2019,Whale's_Tail,Whales_Tail_B_High,24,26,0.639590665,0.051296282,NA,0.25,NA,NA,no attributes used for dating,picocuriesPerGram,NA,NA
Callaway_et_al_2019,Whale's_Tail,Whales_Tail_B_High,26,28,0.723398122,0.069080409,NA,0.25,NA,NA,no attributes used for dating,picocuriesPerGram,NA,NA
Callaway_et_al_2019,Whale's_Tail,Whales_Tail_B_High,28,30,0.615144466,0.075997249,NA,0.22,NA,NA,no attributes used for dating,picocuriesPerGram,NA,NA
Callaway_et_al_2019,Whale's_Tail,Whales_Tail_B_High,30,32,0.549954601,0.074311059,NA,0.26,NA,NA,no attributes used for dating,picocuriesPerGram,NA,NA
Callaway_et_al_2019,Whale's_Tail,Whales_Tail_B_High,32,34,0.675099902,0.06696975,NA,0.23,NA,NA,no attributes used for dating,picocuriesPerGram,NA,NA
Callaway_et_al_2019,Whale's_Tail,Whales_Tail_B_High,34,36,0.746174962,0.06391407,NA,0.27,NA,NA,no attributes used for dating,picocuriesPerGram,NA,NA
Callaway_et_al_2019,Whale's_Tail,Whales_Tail_B_High,36,38,0.599582649,0.067786443,NA,0.23,NA,NA,no attributes used for dating,picocuriesPerGram,NA,NA
Callaway_et_al_2019,Whale's_Tail,Whales_Tail_B_High,38,40,0.785900036,0.06698341,NA,0.2,NA,NA,no attributes used for dating,picocuriesPerGram,NA,NA
Callaway_et_al_2019,Whale's_Tail,Whales_Tail_B_High,40,42,0.729764319,0.062701516,NA,0.19,NA,NA,no attributes used for dating,picocuriesPerGram,NA,NA
Callaway_et_al_2019,Whale's_Tail,Whales_Tail_B_High,42,44,0.804404451,0.070720372,NA,0.28,NA,NA,no attributes used for dating,picocuriesPerGram,NA,NA
Callaway_et_al_2019,Whale's_Tail,Whales_Tail_B_High,44,46,0.760548422,0.067781324,NA,0.22,NA,NA,no attributes used for dating,picocuriesPerGram,NA,NA
Callaway_et_al_2019,Whale's_Tail,Whales_Tail_B_High,46,48,0.685087758,0.058649177,NA,0.26,NA,NA,no attributes used for dating,picocuriesPerGram,NA,NA
Callaway_et_al_2019,Whale's_Tail,Whales_Tail_B_High,48,50,0.699546101,0.063265025,NA,0.21,NA,NA,no attributes used for dating,picocuriesPerGram,NA,NA
Callaway_et_al_2019,Whale's_Tail,Whales_Tail_B_High,50,52,0.536486556,0.063872108,NA,0.23,NA,NA,no attributes used for dating,picocuriesPerGram,NA,NA
Callaway_et_al_2019,Whale's_Tail,Whales_Tail_B_Low,0,2,0.634186471,0.088482716,NA,0.14,0.7243091322163806,NA,excess pb210 not used in dating,picocuriesPerGram,picocuriesPerGram,NA
Callaway_et_al_2019,Whale's_Tail,Whales_Tail_B_Low,2,4,0.734489453,0.087442937,NA,0.21,0.7889900388084969,NA,excess pb210 not used in dating,picocuriesPerGram,picocuriesPerGram,NA
Callaway_et_al_2019,Whale's_Tail,Whales_Tail_B_Low,4,6,0.572788031,0.10067162,NA,0.2,0.34023727964122613,NA,excess pb210 not used in dating,picocuriesPerGram,picocuriesPerGram,NA
Callaway_et_al_2019,Whale's_Tail,Whales_Tail_B_Low,6,8,0.518208495,0.104506518,NA,0.23,0.5700471971640121,NA,excess pb210 not used in dating,picocuriesPerGram,picocuriesPerGram,NA
Callaway_et_al_2019,Whale's_Tail,Whales_Tail_B_Low,8,10,0.54408525,0.084192008,NA,0.22,0.4499777223904079,NA,excess pb210 not used in dating,picocuriesPerGram,picocuriesPerGram,NA
Callaway_et_al_2019,Whale's_Tail,Whales_Tail_B_Low,10,12,0.553689437,0.09047619,NA,0.22,NA,NA,NA,picocuriesPerGram,NA,NA
Callaway_et_al_2019,Whale's_Tail,Whales_Tail_B_Low,12,14,0.561611817,0.095431848,NA,0.24,0.2945143658678988,NA,excess pb210 not used in dating,picocuriesPerGram,picocuriesPerGram,NA
Callaway_et_al_2019,Whale's_Tail,Whales_Tail_B_Low,14,16,0.561923053,0.07860262,NA,0.14,NA,NA,NA,picocuriesPerGram,NA,NA
Callaway_et_al_2019,Whale's_Tail,Whales_Tail_B_Low,16,18,0.600969066,0.06465106,NA,0.09,0.17498342653416232,NA,excess pb210 not used in dating,picocuriesPerGram,picocuriesPerGram,NA
Callaway_et_al_2019,Whale's_Tail,Whales_Tail_B_Low,18,20,0.678212265,0.063833017,NA,0.12,NA,NA,NA,picocuriesPerGram,NA,NA
Callaway_et_al_2019,Whale's_Tail,Whales_Tail_B_Low,20,22,0.595678048,0.076172404,NA,0.22,0.306187108462197,NA,excess pb210 not used in dating,picocuriesPerGram,picocuriesPerGram,NA
Callaway_et_al_2019,Whale's_Tail,Whales_Tail_B_Low,22,24,0.617577768,0.080265804,NA,0.18,NA,NA,NA,picocuriesPerGram,NA,NA
Callaway_et_al_2019,Whale's_Tail,Whales_Tail_B_Low,24,26,0.644372387,0.08560558,NA,0.23,0.20164332630056417,NA,excess pb210 not used in dating,picocuriesPerGram,picocuriesPerGram,NA
Callaway_et_al_2019,Whale's_Tail,Whales_Tail_B_Low,26,28,0.541466338,0.078179697,NA,0.23,NA,NA,NA,picocuriesPerGram,NA,NA
Callaway_et_al_2019,Whale's_Tail,Whales_Tail_B_Low,28,30,0.650483937,0.065793221,NA,0.33,0.20978760904241478,NA,excess pb210 not used in dating,picocuriesPerGram,picocuriesPerGram,NA
Callaway_et_al_2019,Whale's_Tail,Whales_Tail_B_Low,30,32,0.734347982,0.063394157,NA,0.46,NA,NA,NA,picocuriesPerGram,NA,NA
Callaway_et_al_2019,Whale's_Tail,Whales_Tail_B_Low,32,34,0.774327704,0.062278107,NA,0.14,0.16775896178657354,NA,excess pb210 not used in dating,picocuriesPerGram,picocuriesPerGram,NA
Callaway_et_al_2019,Whale's_Tail,Whales_Tail_B_Low,34,36,0.812157065,0.059852809,NA,0.14,NA,NA,NA,picocuriesPerGram,NA,NA
Callaway_et_al_2019,Whale's_Tail,Whales_Tail_B_Low,36,38,0.624792792,0.061643836,NA,0.11,0.2742076707134007,NA,excess pb210 not used in dating,picocuriesPerGram,picocuriesPerGram,NA
Callaway_et_al_2019,Whale's_Tail,Whales_Tail_B_Low,38,40,0.8965587,0.06557377,NA,0,NA,NA,NA,picocuriesPerGram,NA,NA
Callaway_et_al_2019,Whale's_Tail,Whales_Tail_B_Low,40,42,0.661603562,0.058012228,NA,NA,NA,NA,NA,NA,NA,NA
Callaway_et_al_2019,Whale's_Tail,Whales_Tail_B_Low,42,44,0.788955811,0.060987551,NA,NA,NA,NA,NA,NA,NA,NA
Callaway_et_al_2019,Whale's_Tail,Whales_Tail_B_Low,44,46,0.929040456,0.052150538,NA,NA,NA,NA,NA,NA,NA,NA
Callaway_et_al_2019,Whale's_Tail,Whales_Tail_B_Low,46,48,0.787031805,0.046733976000000003,NA,NA,NA,NA,NA,NA,NA,NA
Callaway_et_al_2019,Whale's_Tail,Whales_Tail_B_Low,48,50,0.814364014,0.043347518,NA,NA,NA,NA,NA,NA,NA,NA
Callaway_et_al_2019,Whale's_Tail,Whales_Tail_B_Low,50,52,1.130919659,0.034833257,NA,NA,NA,NA,NA,NA,NA,NA
Callaway_et_al_2019,Whale's_Tail,Whales_Tail_B_Mid,0,2,0.299041528,0.216333623,NA,0.18,1.413829560191327,NA,no attributes used for dating,picocuriesPerGram,picocuriesPerGram,NA
Callaway_et_al_2019,Whale's_Tail,Whales_Tail_B_Mid,2,4,0.46846727,0.157314629,NA,0.12,0.908738887183613,NA,no attributes used for dating,picocuriesPerGram,picocuriesPerGram,NA
Callaway_et_al_2019,Whale's_Tail,Whales_Tail_B_Mid,4,6,0.565148593,0.10747472,NA,0.16,0.8017734974376906,NA,no attributes used for dating,picocuriesPerGram,picocuriesPerGram,NA
Callaway_et_al_2019,Whale's_Tail,Whales_Tail_B_Mid,6,8,0.691312485,0.100162018,NA,0.18,0.46524867701695116,NA,no attributes used for dating,picocuriesPerGram,picocuriesPerGram,NA
Callaway_et_al_2019,Whale's_Tail,Whales_Tail_B_Mid,8,10,0.793680945,0.087169709,NA,0.25,0.49412342854432395,NA,no attributes used for dating,picocuriesPerGram,picocuriesPerGram,NA
Callaway_et_al_2019,Whale's_Tail,Whales_Tail_B_Mid,10,12,0.615540585,0.062621464,NA,0.11,0.32307325862219827,NA,no attributes used for dating,picocuriesPerGram,picocuriesPerGram,NA
Callaway_et_al_2019,Whale's_Tail,Whales_Tail_B_Mid,12,14,0.79486930200000006,0.059515254,NA,0.12,0.4392827016050327,NA,no attributes used for dating,picocuriesPerGram,picocuriesPerGram,NA
Callaway_et_al_2019,Whale's_Tail,Whales_Tail_B_Mid,14,16,0.902641956,0.047083521,NA,0,0.12573354063081643,NA,no attributes used for dating,picocuriesPerGram,picocuriesPerGram,NA
Callaway_et_al_2019,Whale's_Tail,Whales_Tail_B_Mid,16,18,0.793879004,0.047375663,NA,0.23,0.2059000026215764,NA,no attributes used for dating,picocuriesPerGram,picocuriesPerGram,NA
Callaway_et_al_2019,Whale's_Tail,Whales_Tail_B_Mid,18,20,0.664263218,0.038285229,NA,0.12,0.21035916428267298,NA,no attributes used for dating,picocuriesPerGram,picocuriesPerGram,NA
Callaway_et_al_2019,Whale's_Tail,Whales_Tail_B_Mid,20,22,0.751324509,0.066067038,NA,0.12,0.23867633316988893,NA,no attributes used for dating,picocuriesPerGram,picocuriesPerGram,NA
Callaway_et_al_2019,Whale's_Tail,Whales_Tail_B_Mid,22,24,0.685738525,0.065107813,NA,0.18,0.14657307426434085,NA,no attributes used for dating,picocuriesPerGram,picocuriesPerGram,NA
Callaway_et_al_2019,Whale's_Tail,Whales_Tail_B_Mid,24,26,0.597319112,0.068066451,NA,0.16,NA,NA,no attributes used for dating,picocuriesPerGram,NA,NA
Callaway_et_al_2019,Whale's_Tail,Whales_Tail_B_Mid,26,28,0.751154744,0.065258615,NA,0.23,NA,NA,no attributes used for dating,picocuriesPerGram,NA,NA
Callaway_et_al_2019,Whale's_Tail,Whales_Tail_B_Mid,28,30,0.74589202,0.064385466,NA,0.28,NA,NA,no attributes used for dating,picocuriesPerGram,NA,NA
Callaway_et_al_2019,Whale's_Tail,Whales_Tail_B_Mid,30,32,0.914638702,0.05790269,NA,0.19,NA,NA,no attributes used for dating,picocuriesPerGram,NA,NA
Callaway_et_al_2019,Whale's_Tail,Whales_Tail_B_Mid,32,34,0.896445523,0.061139504,NA,0.28,NA,NA,no attributes used for dating,picocuriesPerGram,NA,NA
Callaway_et_al_2019,Whale's_Tail,Whales_Tail_B_Mid,34,36,0.793086766,0.062575517,NA,0.19,NA,NA,no attributes used for dating,picocuriesPerGram,NA,NA
Callaway_et_al_2019,Whale's_Tail,Whales_Tail_B_Mid,36,38,0.897266055,0.06326736,NA,0.23,NA,NA,no attributes used for dating,picocuriesPerGram,NA,NA
Callaway_et_al_2019,Whale's_Tail,Whales_Tail_B_Mid,38,40,0.818494969,0.066616598,NA,0.17,NA,NA,no attributes used for dating,picocuriesPerGram,NA,NA
Callaway_et_al_2019,Whale's_Tail,Whales_Tail_B_Mid,40,42,0.783466734,0.055015242,NA,0.24,NA,NA,no attributes used for dating,picocuriesPerGram,NA,NA
Callaway_et_al_2019,Whale's_Tail,Whales_Tail_B_Mid,42,44,0.875507806,0.059099884,NA,0.21,NA,NA,no attributes used for dating,picocuriesPerGram,NA,NA
Callaway_et_al_2019,Whale's_Tail,Whales_Tail_B_Mid,44,46,0.992702433,0.062410142,NA,0.15,NA,NA,no attributes used for dating,picocuriesPerGram,NA,NA
Callaway_et_al_2019,Whale's_Tail,Whales_Tail_B_Mid,46,48,0.883713128,0.064650593,NA,0.23,NA,NA,no attributes used for dating,picocuriesPerGram,NA,NA
Callaway_et_al_2019,Whale's_Tail,Whales_Tail_B_Mid,48,50,0.770988987,0.050180941,NA,0.18,NA,NA,no attributes used for dating,picocuriesPerGram,NA,NA
Callaway_et_al_2019,Whale's_Tail,Whales_Tail_B_Mid,50,52,0.707836305,0.056130744,NA,NA,NA,NA,NA,NA,NA,NA
